id,category,abstract,year,cross_lists,cat_int
1306.3270,astro-ph,"We revise the conditions for the physical viability of a cosmological model in which dark matter has bulk viscosity and also interacts with dark energy. We have also included radiation and baryonic matter components; all matter components are represented by perfect fluids, except the dark matter, that is treated as an imperfect fluid. We impose upon the model the condition of a complete cosmological dynamics that results in an either null or negative bulk viscosity, but the latter also disagrees with the Local Second Law of Thermodynamics. The model is also compared with cosmological observations at different redshifts: type Ia supernova, the shift parameter of CMB, the acoustic peak of BAO, and the Hubble parameter H(z). In general, observations consistently point out to a negative value of the bulk viscous coefficient, and in overall the fitting procedure shows no preference for the model over the standard LCDM model.",13,[],1
1307.6712,astro-ph,"We report on photometric observations of WZ Sge-type dwarf novae, MASTER OT J211258.65242145.4 and MASTER OT J203749.39552210.3 which underwent outbursts in 2012. Early superhumps were recorded in both systems. During superoutburst plateau, ordinary superhumps with a period of 0.060291(4) d (MASTER J211258) and of 0.061307(9) d (MASTER J203749) in average were observed. MASTER J211258 and MASTER J203749 exhibited eight and more than four post-superoutburst rebrightenings, respectively. In the final part of the superoutburst, an increase in the superhump periods was seen in both systems. We have made a survey of WZ Sge-type dwarf novae with multiple rebrightenings, and confirmed that the superhump periods of WZ Sge-type dwarf novae with multiple rebrightenings were longer than those of WZ Sge-type dwarf novae without a rebrightening. Although WZ Sge-type dwarf novae with multiple rebrightenings have been thought to be the good candidates for period bouncers based on their low mass ratio (q) from inferred from the period of fully grown (stage B) superhumps, our new method using the period of growing superhumps (stage A superhumps), however, implies higher q than those expected from stage B superhumps. These q values appear to be consistent with the duration of the stage A superoutbursts, which likely reflects the growth time of the 3:1 resonance. We present a working hypothesis that the small fractional superhump excesses for stage B superhumps in these systems may be explained as a result that a higher gas pressure effect works in these systems than in ordinary SU UMa-type dwarf novae. This result leads to a new picture that WZ Sge-type dwarf novae with multiple rebrightenings and SU UMa-type dwarf novae without a rebrightening (they are not period bouncers) are located in the same place on the evolutionary track.",13,[],1
1301.5196,astro-ph,"I adopt a formalism previously developed by Catelan and Theuns (CT) in order to estimate the impact of primordial non-Gaussianity on the quasi-linear spin growth of cold dark matter protostructures. A variety of bispectrum shapes are considered, spanning the currently most popular early Universe models for the occurrence of non-Gaussian density fluctuations. In their original work, CT considered several other shapes, and suggested that only for one of those does the impact of non-Gaussianity seem to be perturbatively tractable. For that model, and on galactic scales, the next-to-linear non-Gaussian contribution to the angular momentum variance has an upper limit of equation with respect to the linear one. I find that all the new models considered in this work can also be seemingly described via perturbation theory. Considering current bounds on equation for inflationary non-Gaussianity leads to the quasi-linear contribution being equation of the linear one. This result motivates the systematic study of higher-order non-Gaussian corrections, in order to attain a comprehensive picture of how structure gravitational dynamics descends from the physics of the primordial Universe.",13,[],1
1312.4926,astro-ph,"Broadband flux measurements centred around [3.6 equationm] and [4.5 equationm] obtained with Spitzer during the occultation of seven extrasolar planets by their host stars have been combined with parallax measurements to compute the absolute magnitudes of these planets. Those measurements are arranged in two colour-magnitude diagrams. Because most of the targets have sizes and temperatures similar to brown dwarfs, they can be compared to one another. In principle, this should permit inferences about exo-atmospheres based on knowledge acquired by decades of observations of field brown dwarfs and ultra-cool stars' atmospheres. Such diagrams can assemble all measurements gathered so far and will provide help in the preparation of new observational programs. In most cases, planets and brown dwarfs follow similar sequences. HD\,2094589b and GJ 436b are found to be outliers, so is the nightside of HD 189733b. The photometric variability associated with the orbital phase of HD 189733b is particularly revealing. The planet exhibits what appears like a spectral type and chemical transition between its day and night sides: HD 189733b straddles the L-T spectral class transition, which would imply different cloud coverage on each hemisphere. Methane absorption could be absent at its hot spot but present over the rest of the planet.",13,[],1
1306.4190,astro-ph,"We have used millisecond pulsars (MSPs) from the southern High Time Resolution Universe (HTRU) intermediate latitude survey area to simulate the distribution and total population of MSPs in the Galaxy. Our model makes use of the scale factor method, which estimates the ratio of the total number of MSPs in the Galaxy to the known sample. Using our best fit value for the z-height, z=500 pc, we find an underlying population of MSPs of 8.3( 4.2)*104 sources down to a limiting luminosity of Lmin=0.1 mJy kpc2 and a luminosity distribution with a steep slope of d\log N/d\log L = -1.45( 0.14). However, at the low end of the luminosity distribution, the uncertainties introduced by small number statistics are large. By omitting very low luminosity pulsars, we find a Galactic population above Lmin=0.2 mJy kpc2 of only 3.0( 0.7)*104 MSPs. We have also simulated pulsars with periods shorter than any known MSP, and estimate the maximum number of sub-MSPs in the Galaxy to be 7.8( 5.0)*104 pulsars at L=0.1 mJy kpc2. In addition, we estimate that the high and low latitude parts of the southern HTRU survey will detect 68 and 42 MSPs respectively, including 78 new discoveries. Pulsar luminosity, and hence flux density, is an important input parameter in the model. Some of the published flux densities for the pulsars in our sample do not agree with the observed flux densities from our data set, and we have instead calculated average luminosities from archival data from the Parkes Telescope. We found many luminosities to be very different than their catalogue values, leading to very different population estimates. Large variations in flux density highlight the importance of including scintillation effects in MSP population studies.",13,[],1
1301.0620,astro-ph,"We analyze the present-day structure and assembly history of a high resolution hydrodynamic simulation of the formation of a Milky Way (MW)-like disk galaxy, from the ""Eris"" simulation suite, dissecting it into cohorts of stars formed at different epochs of cosmic history. At z=0, stars with tform < 2 Gyr mainly occupy the stellar spheroid, with the oldest (earliest forming) stars having more centrally concentrated profiles. The younger age cohorts populate disks of progressively longer radial scale length and shorter vertical scale height. At a given radius, the vertical density profiles and velocity dispersions of stars vary smoothly as a function of age, and the superposition of old, vertically-extended and young, vertically-compact cohorts gives rise to a double-exponential profile like that observed in the MW. Turning to formation history, we find that the trends of spatial structure and kinematics with stellar age are largely imprinted at birth, or immediately thereafter. Stars that form during the active merger phase at z>3 are quickly scattered into rounded, kinematically hot configurations. The oldest disk cohorts form in structures that are radially compact and relatively thick, while subsequent cohorts form in progressively larger, thinner, colder configurations from gas with increasing levels of rotational support. The disk thus forms ""inside-out"" in a radial sense and ""upside-down"" in a vertical sense. Secular heating and radial migration influence the final state of each age cohort, but the changes they produce are small compared to the trends established at formation. The predicted correlations of stellar age with spatial and kinematic structure are in good qualitative agreement with the correlations observed for mono-abundance stellar populations in the MW.",13,[],1
1309.7010,astro-ph,"Papers on ice properties, reconstruction and future developments submitted to the 33nd International Cosmic Ray Conference (Rio de Janeiro 2013) by the IceCube Collaboration.",13,[],1
1308.1508,astro-ph,"We present rotation periods for thousands of active stars in the Kepler field derived from Q3 data. In most cases a second period close to the rotation period was detected, which we interpreted as surface differential rotation (DR). Active stars were selected from the whole sample using the range of the variability amplitude. To detect different periods in the light curves we used the Lomb-Scargle periodogram in a pre-whitening approach to achieve parameters for a global sine fit. The most dominant periods from the fit were ascribed to different surface rotation periods, but spot evolution could also play a role. Due to the large number of stars the period errors were estimated in a statistical way. We thus cannot exclude the existence of false positives among our periods. In our sample of 40.661 active stars we found 24.124 rotation periods equation between 0.5-45 days. The distribution of stars with 0.5 < B-V < 1.0 and ages derived from angular momentum evolution that are younger than 300 Myr is consistent with a constant star-formation rate. A second period equation within equation% of the rotation period equation was found in 18.619 stars (77.2%). Attributing these two periods to DR we found that the relative shear equation increases with rotation period, and slightly decreases with effective temperature. The absolute shear equation slightly increases between equation K. Above 6000 K equation shows much larger scatter. We found weak dependence of equation on rotation period. Latitudinal differential rotation measured for the first time in more than 18.000 stars provides a comprehensive picture of stellar surface shear, consistent with major predictions from mean-field theory. To what extent our observations are prone to false positives and selection bias is not fully explored, and needs to be addressed using more Kepler data.",13,[],1
1307.3056,astro-ph,"As one of the options, the Cherenkov Telescope Array (CTA) Consortium is considering the possibility to install its Southern array in Chile, in the Atacama Desert. The envisaged site is situated about 5 km from the future European Extremely Large Telescope (E-ELT), which will operate 8 parallel DC lasers emitting at 589.2 nm, to create an artificial 6.8 magnitude star at an altitude of 90 km. The guide stars are used for the adaptive optics of the telescope. Although having the artificial stars in the field-of-view of a CTA telescope would happen rather seldom, and can be avoided by coordinated scheduling, the laser beams may cross the field-of-view of a telescope more frequently and leave spurious light tracks, hence complicating the analysis of the shower images. We derive an approximate formula to estimate the expected number of photons from molecular and aerosol scattering of the laser light beam into the field-of-view of a camera pixel. We then present several specific cases of laser influence on the CTA camera pixels, based on the selected direction of the laser beam, using the expected quantum efficiency of the camera photomultipliers at the given wavelength.",13,[],1
1310.1336,astro-ph,"We have developed an algorithm (x2abundance) to derive the lunar surface chemistry from X-ray fluorescence (XRF) data for the Chandrayaan-1 X-ray Spectrometer (C1XS) experiment. The algorithm converts the observed XRF line fluxes to elemental abundances with uncertainties. We validated the algorithm in the laboratory using high Z elements (20 < Z < 30) published in Athiray et al. (2013). In this paper, we complete the exercise of validation using samples containing low Z elements, which are also analogous to the lunar surface composition (ie., contains major elements between 11 < Z < 30). The paper summarizes results from XRF experiments performed on Lunar simulant (JSC-1A) and anorthosite using a synchrotron beam excitation. We also discuss results from the validation of x2abundance using Monte Carlo simulation (GEANT4 XRF simulation).",13,[],1
