id,category,abstract,year,cross_lists,cat_int
1403.5640,astro-ph,"We present high spatial resolution spectropolarimetric observations of a quiescent hedgerow prominence taken in the He I 1083.0 nm triplet. The observation consisted of a time series in sit-and-stare mode of 36 minutes of duration. The spectrograph's slit crossed the prominence body and we recorded the time evolution of individual vertical threads. Eventually, we observed the development of a dark Rayleigh-Taylor plume that propagated upward with a velocity, projected onto the plane of the sky, of 17 km/s. Interestingly, the plume apex collided with the prominence threads pushing them aside. We inferred Doppler shifts, Doppler widths, and magnetic field strength variations by interpreting the He I Stokes profiles with the HAZEL code. The Doppler shifts show that clusters of threads move coherently while individual threads have oscillatory patterns. Regarding the plume we found strong redshifts (9-12 km/s) and large Doppler widths (10 km/s) at the plume apex when it passed through the prominence body and before it disintegrated. We associate the redshifts with perspective effects while the Doppler widths are more likely due to an increase in the local temperature. No local variations of the magnetic field strength associated with the passage of the plume were found; this leads us to conclude that the plumes are no more magnetized than the surroundings. Finally, we found that some of the threads oscillations are locally damped, what allowed us to apply prominence seismology techniques to infer additional prominence physical parameters.",14,[],1
1405.6511,astro-ph,"In recent years, new coronagraphic schemes have been proposed, the most promising being the optical vortex phase mask coronagraphs. In our work, a new scheme of broadband optical scalar vortex coronagraph is proposed and characterized experimentally in the laboratory. Our setup employs a pair of computer generated phase gratings (one of them containing a singularity) to control the chromatic dispersion of phase plates and achieves a constant peak-to-peak attenuation below 1:1000 over a bandwidth of 120 nm centered at 700 nm. An inner working angle of equation/D is demonstrated along with a raw contrast of 11.5\,magnitudes at 2equation/D. A more compact setup achieves a peak-to-peak attenuation below 1:1000 over a bandwidth of 60 nm with the other results remaining the same.",14,[],1
1408.0817,astro-ph,"The long and almost continuous observations by Kepler show clear evidence of a granulation background signal in a large sample of stars, which is interpreted as the surface manifestation of convection. It has been shown that its characteristic timescale and rms intensity fluctuation scale with the peak frequency (lettermax) of the solar-like oscillations. Various attempts have been made to quantify the observed signal, to determine scaling relations, and to compare them to theoretical predictions. We use a probabilistic method to compare different approaches to extracting the granulation signal. We fit the power density spectra of a large set of Kepler targets, determine the granulation and global oscillation parameter, and quantify scaling relations between them. We establish that a depression in power at about lettermax/2, known from the Sun and a few other main-sequence stars, is also statistically significant in red giants and that a super-Lorentzian function with two components is best suited to reproducing the granulation signal in the broader vicinity of the pulsation power excess. We also establish that the specific choice of the background model can affect the determination of lettermax, introducing systematic uncertainties that can significantly exceed the random uncertainties. We find the characteristic background frequency and amplitude to tightly scale with lettermax for a wide variety of stars, and quantify a mass dependency of the latter. To enable comparison with theoretical predictions, we computed effective timescales and intensity fluctuations and found them to approximately scale as lettereff \propto g-0.85\,T-0.4 and Agran \propto (g2M)-1/4, respectively. Similarly, the bolometric pulsation amplitude scales approximately as Apuls \propto (g2M)-1/3, which implicitly verifies a separate mass and luminosity dependence of Apuls.",14,[],1
1407.3451,astro-ph,"Simulating the evolution of the local universe is important for studying galaxies and the intergalactic medium in a way free of cosmic variance. Here we present a method to reconstruct the initial linear density field from an input non-linear density field, employing the Hamiltonian Markov Chain Monte Carlo (HMC) algorithm combined with Particle Mesh (PM) dynamics. The HMCPM method is applied to cosmological simulations, and the reconstructed linear density fields are then evolved to the present day with N-body simulations. The constrained simulations so obtained accurately reproduce both the amplitudes and phases of the input simulations at various equation. Using a PM model with a grid cell size of 0.75 Mpc/h and 40 time-steps in the HMC can recover more than half of the phase information down to a scale k~0.85 h/Mpc at high z and to k~3.4 h/Mpc at z=0, which represents a significant improvement over similar reconstruction models in the literature, and indicates that our model can reconstruct the formation histories of cosmic structures over a large dynamical range. Adopting PM models with higher spatial and temporal resolutions yields even better reconstructions, suggesting that our method is limited more by the availability of computer resource than by principle. Dynamic models of structure evolution adopted in many earlier investigations can induce non-Gaussianity in the reconstructed linear density field, which in turn can cause large systematic deviations in the predicted halo mass function. Such deviations are greatly reduced or absent in our reconstruction.",14,[],1
1409.2506,astro-ph,"As a copious source of gamma-rays, a nearby Galactic Gamma-Ray Burst (GRB) can be a threat to life. Using recent determinations of the rate of GRBs, their luminosity function and properties of their host galaxies, we estimate the probability that a life-threatening (lethal) GRB would take place. Amongst the different kinds of GRBs, long ones are most dangerous. There is a very good chance (but no certainty) that at least one lethal GRB took place during the past 5 Gyr close enough to Earth as to significantly damage life. There is a 50% chance that such a lethal GRB took place during the last 500 Myr causing one of the major mass extinction events. Assuming that a similar level of radiation would be lethal to life on other exoplanets hosting life, we explore the potential effects of GRBs to life elsewhere in the Galaxy and the Universe. We find that the probability of a lethal GRB is much larger in the inner Milky Way (95% within a radius of 4 kpc from the galactic center), making it inhospitable to life. Only at the outskirts of the Milky Way, at more than 10 kpc from the galactic center, this probability drops below 50%. When considering the Universe as a whole, the safest environments for life (similar to the one on Earth) are the lowest density regions in the outskirts of large galaxies and life can exist in only ~ 10% of galaxies. Remarkably, a cosmological constant is essential for such systems to exist. Furthermore, because of both the higher GRB rate and galaxies being smaller, life as it exists on Earth could not take place at equation. Early life forms must have been much more resilient to radiation.",14,[],1
1408.2521,astro-ph,"We present results on the z~2.3 mass-metallicity relation (MZR) using early observations from the MOSFIRE Deep Evolution Field (MOSDEF) survey. We use an initial sample of 87 star-forming galaxies with spectroscopic coverage of Hletter, [OIII]letter 5007, H\alpha, and [NII]letter 6584 rest-frame optical emission lines, and estimate the gas-phase oxygen abundance based on the N2 and O3N2 strong-line indicators. We find a positive correlation between stellar mass and metallicity among individual z~2.3 galaxies using both the N2 and O3N2 indicators. We also measure the emission-line ratios and corresponding oxygen abundances for composite spectra in bins of stellar mass. Among composite spectra, we find a monotonic increase in metallicity with increasing stellar mass, offset ~0.15-0.3 dex below the local MZR. When the sample is divided at the median star-formation rate (SFR), we do not observe significant SFR dependence of the z~2.3 MZR among either individual galaxies or composite spectra. We furthermore find that z~2.3 galaxies have metallicities ~0.1 dex lower at a given stellar mass and SFR than is observed locally. This offset suggests that high-redshift galaxies do not fall on the local ""fundamental metallicity relation"" among stellar mass, metallicity, and SFR, and may provide evidence of a phase of galaxy growth in which the gas reservoir is built up due to inflow rates that are higher than star-formation and outflow rates. However, robust conclusions regarding the gas-phase oxygen abundances of high-redshift galaxies await a systematic reappraisal of the application of locally calibrated metallicity indicators at high redshift.",14,[],1
1406.1288,astro-ph,"Hot star wind mass-loss rates depend on the abundance of individual elements. This dependence is usually accounted for assuming scaled solar chemical composition. However, this approach may not be justified in evolved rotating stars. The rotational mixing brings CNO-processed material to the stellar surface, increasing the abundance of nitrogen at the expense of carbon and oxygen, which potentially influences the mass-loss rates. We study the influence of the modified chemical composition resulting from the rotational mixing on the wind parameters, particularly the wind mass-loss rates. We use our NLTE wind code to predict the wind structure and compare the calculated wind mass-loss rate for the case of scaled solar chemical composition and the composition affected by the CNO cycle. We show that for a higher mass-fraction of heavier elements equation the change of chemical composition from the scaled solar to the CNO-processed scaled solar composition does not significantly affect the wind mass-loss rates. The missing line force caused by carbon and oxygen is compensated for by nitrogen line force. However, for a very low-mass fraction of heavier elements equation the rotational mixing significantly affects the wind mass-loss rates. Moreover, the decrease of the mass-loss rate with metallicity is stronger at such low metallicities. We study the relevance of the wind momentum-luminosity relationship for different metallicities and show that for a metallicity equation the relationship displays a large scatter, which depreciates the use of this relationship at the lowest metallicities.",14,[],1
1409.2930,astro-ph,"In this Master's project, the X-ray nuclear properties of a sample of bright nearby galaxies are explored. This is done by matching their comprehensive optical spectroscopic classification to the latest available XMM-Newton catalogue - 3XMM-DR4. The good coverage (approx. 38 per cent) ensures that a statistically representative sample is investigated. All nuclear and morphological subsets found within the original sample of 486 galaxies are encompassed, but early-type galaxies and galaxies with optical features characteristic for active galactic nuclei (AGN) are favoured. The results from the investigation of the properties of our cross-matched sample are overall consistent with the presence of a large fraction of X-ray - detected low-luminosity AGN (LLAGN). The X-ray - detected galaxies within our HII and transition-LINER subsets are of particular interest, as they could harbour LLAGN missed by optical spectroscopic selection. The properties of these nuclei are explored by X-ray spectral fitting of available XMM-Newton observations. The majority of the examined spectra are found to be consistent with a thermal plasma model and an underlying power-law continuum, and the relative contributions of a potential LLAGN and of thermal emission to the source luminosity are presented. In the case that these spectra are not highly contaminated, as confirmed for some of the nuclei by examining available higher-resolution Chandra images, we classify approx. 43 per cent of the HII nuclei and 40 per cent of the transition-LINER nuclei as optically undetected LLAGN-candidates. This classification is found to be reasonably successful, given the project limitations, when compared to X-ray and multi-wavelength results found in literature for many of the nuclei.",14,[],1
1402.5931,astro-ph,"Context. Cygnus A, as the nearest powerful FR II radio galaxy, plays an important role in understanding jets and their impact on the surrounding intracluster medium. Aims. To explain why the nucleus is observed superposed onto the eastern lobe rather than in between the two lobes, and why the jet and counterjet are non-colinear. Methods. We made a comparative study of the radio images at different frequencies of Cygnus A, in combination with the published results on the radial velocities in the Cygnus A cluster. Results. From the morphology of the inner lobes we conclude that the lobes are not interacting with one another, but are well separated, even at low radio frequencies. We explain the location of the nucleus as the result of the proper motion of the galaxy through the cluster. The required proper motion is of the same order of magnitude as the radial velocity offset of Cygnus A with the sub-cluster it belongs to. The proper motion of the galaxy through the cluster likely also explains the non-co-linearity of the jet and counterjet.",14,[],1
1405.2613,astro-ph,"Well-sampled optical and radio light curves of BL Lacertae in B, V, R, I bands and 4.8, 8.0, 14.5 GHz from 1968 to 2014 were presented in this paper. A possible equation yr period in optical bands and a equation yr period in radio bands were detected based on discrete correlation function, structure function as well as Jurkevich method. Correlations among different bands were also analyzed and no reliable time delay was found between optical bands. Very weak correlations were detected between V band and radio bands. However, in radio bands the variation at low frequency lagged that at high frequency obviously. The spectrum of BL Lacertae turned mildly bluer when the object turned brighter, and stronger bluer-when-brighter trends were found for short flares. A scenario including a precessing helical jet and periodic shocks was put forward to interpret the variation characteristics of BL Lacertae.",14,[],1
