id,category,abstract,year,cross_lists,cat_int
1207.3711,astro-ph,"We study the fluctuations in luminosity distance due to gravitational lensing produced both by galaxy halos and large scale voids. Voids are represented via a ""Swiss cheese"" model consisting of a letterCDM Friedman-Robertson-Walker background in which a number of randomly distributed, spherical regions of comoving radius 35 Mpc are removed. A fraction of the removed mass is then placed on the shells of the spheres, in the form of randomly located halos, modeled with Navarro-Frenk-White profiles. The remaining mass is placed in the interior of the spheres, either smoothly distributed, or as randomly located halos. We compute the distribution of magnitude shifts using a variant of the method of Holz & Wald (1998), which includes the effect of lensing shear. In the two models we consider, the standard deviation of this distribution is 0.065 and 0.072 magnitudes and the mean is -0.0010 and -0.0013 magnitudes, for voids of radius 35 Mpc, sources at redshift 1.5, with the voids chosen so that 90% of the mass is on the shell today. The standard deviation due to voids and halos is a factor ~ 3 larger than that due to 35 Mpc voids alone with a 1 Mpc shell thickness which we studied in our previous work. To a good approximation, the variance of the distribution depends only on the mean column depth and concentration of halos and on the fraction of the mass density that is in the form of halos (as opposed to smoothly distributed): it is independent of how the halos are distributed in space. We derive an approximate analytic formula for the variance that agrees with our numerical results to \lesssim 20% out to z\simeq 1.5.",12,[],1
1201.0546,astro-ph,"The relation between dark matter halos and the loci of star formation at high redshift is a pressing question in contemporary cosmology. Matching the abundance of halos to the abundance of infrared (IR) galaxies, we explicit the link between dark matter halo mass (Mh), stellar mass (M*) and star-formation rate (SFR) up to a redshift of 2. Our findings are five-fold. First, we find a strong evolution of the relation between M* and SFR as a function of redshift with an increase of sSFR = SFR/M* by a factor ~30 between z=0 and z= 2.3. Second, we observe a decrease of sSFR with stellar mass. These results reproduce observed trends at redshift z>0.3. Third, we find that the star formation is most efficient in dark matter halos with Mh~5x1011 Msun, with hints of an increase of this mass with redshift. Fourth, we find that SFR/Mh increases by a factor ~15 between z = 0 and z = 2.3. Finally we find that the SFR density is dominated by halo masses close to ~7x1011 Msun at all redshift, with a rapid decrease at lower and higher halo masses. Despite its simplicity, our novel use of IR observations unveils some characteristic mass-scales governing star formation at high redshift.",12,[],1
1207.7129,astro-ph,"Models of galaxy evolution assume some connection between the AGN and star formation activity in galaxies. We use the multi-wavelength information of the CDFS to assess this issue. We select the AGNs from the 3Ms XMM-Newton survey and measure the star-formation rates of their hosts using data that probe rest-frame wavelengths longward of 20 um. Star-formation rates are obtained from spectral energy distribution fits, identifying and subtracting an AGN component. We divide the star-formation rates by the stellar masses of the hosts to derive specific star-formation rates (sSFR) and find evidence for a positive correlation between the AGN activity (proxied by the X-ray luminosity) and the sSFR for the most active systems with X-ray luminosities exceeding Lx=1043 erg/s and redshifts z~1. We do not find evidence for such a correlation for lower luminosity systems or those at lower redshifts. We do not find any correlation between the SFR (or the sSFR) and the X-ray absorption derived from high-quality XMM-Newton spectra either, showing that the absorption is likely to be linked to the nuclear region rather than the host, while the star-formation is not nuclear. Comparing the sSFR of the hosts to the characteristic sSFR of star-forming galaxies at the same redshift we find that the AGNs reside mostly in main-sequence and starburst hosts, reflecting the AGN - sSFR connection. Limiting our analysis to the highest X-ray luminosity AGNs (X-ray QSOs with Lx>1044 erg/s), we find that the highest-redshift QSOs (with z>2) reside predominantly in starburst hosts, with an average sSFR more than double that of the ""main sequence"", and we find a few cases of QSOs at z~1.5 with specific star-formation rates compatible with the main-sequence, or even in the ""quiescent"" region. (abridged)",12,[],1
1205.6183,astro-ph,"Lenticular galaxies with MB < -21.5 are almost exclusively unbarred, whereas both barred and unbarred objects occur at fainter luminosity levels. This effect is observed both for objects classified in blue light, and for those that were classified in the infrared. This result suggests that the most luminous (massive) S0 galaxies find it difficult to form bars. As a result the mean luminosity of unbarred lenticular galaxies in both B and IR light is observed to be ~0.4 mag brighter than than that of barred lenticulars. A small contribution to the observed luminosity difference that is found between SA0 and SB0 galaxies may also be due to the fact that there is an asymmetry between the effects of small classification errors on SA0 and SB0 galaxies. An E galaxy might be misclassified as an S0, or an S0 as an E. However, an E will never be misclassified an SB0, nor will an SB0 ever be called an E. This asymmetry is important because elliptical (E) galaxies are typically twice as luminous as lenticular (S0) galaxies. The present results suggest that the evolution of luminous lenticular galaxies may be closely linked to that of elliptical galaxies, whereas fainter lenticulars might be more closely associated with ram-pressure stripped spiral galaxies. Finally it is pointed out that fine details of the galaxy formation process might account for some of the differences between the classifications of the same galaxy by individual competent morphologists.",12,[],1
1208.5890,astro-ph,"From the GOES-12/SXI data, we studied the initial stage of motion for six rapid (over 1500 km/s) ""halo"" coronal mass ejections (HCMEs) and traced the motion of these HCMEs within the SOHO/LASCO C2 and C3 field-of-view. For these HCMEs the time-dependent location, velocity and acceleration of their fronts were revealed. The conclusion was drawn that two types of CME exist depending on their velocity time profile. This profile depends on the properties of the active region where the ejection emerged. CMEs with equal ejection velocity time dependence originate form in the same active region. All the HCMEs studied represent loop-like structures either from the first moment of recording or a few minutes later. All the HCMEs under consideration start their translational motion prior to the associated X-ray flare onset. The main acceleration time (time to reach the highest velocity within the LASCO/C2 field-of-view) is close to the associated flare X-ray radiation intensity rise time. The results of (Zhang and Dere, 2006) on the existence of an inverse correlation between the acceleration amplitude and duration, and also on the equality of the measured HCME main acceleration duration and the associated flare soft X-ray intensity rise time are validated. We established some regularities in the temporal variation of the angular size, trajectory, front width and the HCME longitude-to-cross size ratio.",12,[],1
1209.0371,astro-ph,"In this review, the formation, evolution, and decay of the large-scale structure of the Universe is discussed in the context of observational data, numerical simulations, and the Cosmological Standard Model (CSM). Problems concerning measuring and interpreting cosmological parameters, determining the composition of matter, and normalizing density perturbation spectra are especially highlighted.",12,[],1
1207.5577,astro-ph,"The bow shocks of runaway stars with strong stellar winds of over 2000 km sequation can serve as particle acceleration sites. The conversion from stellar wind luminosity into particle acceleration power has an efficiency of the same order of magnitude as those in supernova remnants, based on the radio emission from the bow shock region of runaway star BD43equation3654 \citepBenaglia10.If this object exhibits typical characteristics, then runaway star systems can contribute a non-negligible fraction of Galactic cosmic-ray electrons. To constrain the maximum energy of accelerated particles from measurements of possible non-thermal emissions in the X-ray band, Suzaku observed BD43equation3654 in April 2011 with an exposure of 99 ks. Because the onboard instruments have a stable and low background level, Suzaku detected a possible enhancement over the background of equation cnt arcminequation at the bow shock region, where the error represents the 3 sigma statistics only. However, the excess is not significant within the systematic errors of non-X-ray and cosmic-ray backgrounds of the X-ray Imaging Spectrometer, which are equation and equation cnt arcminequation, respectively, and the 3-sigma upper limit in the X-ray luminosity from the shock region, which is equation erg sequation per 41.2 arcminequation in the 0.5 to 10 keV band. This result leads to three conclusions: (1) a shock-heating process is inefficient on this system; (2) the maximum energy of electrons does not exceed equation 10 TeV, corresponding to a Lorentz factor of less than equation; and (3) the magnetic field in the shock acceleration site might not be as turbulent as those in pulsar wind nebulae and supernova remnants.",12,[],1
1204.1504,astro-ph,"Entropy changes due to delocalization and decoherence effects should modify the predictions for the cosmological neutrino background (CequationB) temperature when one treats neutrino flavors in the framework of composite quantum systems. Assuming that the final stage of neutrino interactions with the equation radiation plasma before decoupling works as a measurement scheme that projects neutrinos into flavor quantum states, the resulting free-streaming neutrinos can be described as a statistical ensemble of flavor-mixed neutrinos. Even not corresponding to an electronic-flavor pure state, after decoupling the statistical ensemble is described by a density matrix that evolves in time with the full Hamiltonian accounting for flavor mixing, momentum delocalization and, in case of an open quantum system approach, decoherence effects. Since the statistical weights, equation, shall follow the electron elastic scattering cross section rapport given by equation, the von-Neumann entropy will deserve some special attention. Depending on the quantum measurement scheme used for quantifying the entropy, mixing associated to dissipative effects can lead to an increasing of the flavor associated von-Neumann entropy for free-streaming neutrinos. The production of von-Neumann entropy mitigates the constraints on the predictions for energy densities and temperatures of a cosmologically evolving isentropic fluid, in this case, the cosmological neutrino background. The effects of entropy changes on the cosmological neutrino temperature are quantified, and the \em constraint involving the number of neutrino species, equation, in the phenomenological confront with Big Bang nucleosynthesis parameters is consistently relieved.",12,"['hep-ph', 'hep-th']",1
1202.3610,astro-ph,"Observations of high-redshift supernovae (SNe) open a novel opportunity to study the massive star population in the early Universe. We study the detectability of superluminous SNe with upcoming optical and near-infrared (NIR) surveys. Our calculations are based on the cosmic star formation history, the SN occurence rate, the characteristic colour and the light curve of the SNe that are all calibrated by available observations. We show that 15-150 SNe up to z ~ 4 will be discovered by the proposed Subaru/Hyper Suprime-Cam deep survey: 30 deg2 survey with 24.5 AB mag depth in z-band for 3 months. With its ultra-deep layer (3.5 deg2 with 25.6 AB mag depth in z-band for 4 months), the highest redshift can be extended to z ~ 5. We further explore the detectability by upcoming NIR survey utilizing future satellites such as Euclid, WFIRST, and WISH. The wide-field NIR surveys are very efficient to detect high-redshift SNe. With a hypothetical deep NIR survey for 100 deg2 with 26 AB mag depth at 1-4 um, at least ~ 50 SNe will be discovered at z>3 in half a year. The number of the detected SNe can place a strong constraint on the stellar initial mass function or its slope especially at the high-mass end. Superluminous SNe at high redshifts can be distinguished from other types of SNe by the long time-scale of their light curves in the observer's frame, the optical colours redder than other core-collapse SNe and the NIR colours redder than any other types of SNe.",12,[],1
1203.5786,astro-ph,"We have started a campaign to identify massive star clusters inside bright molecular bubbles towards the Galactic Center. The CN15/16/17 molecular complex is the first example of our study. The region is characterized by the presence of two young clusters, DB10 and DB11, visible in the NIR, an ultra-compact HII region identified in the radio, several young stellar objects visible in the MIR, a bright diffuse nebulosity at 8letter m coming from PAHs and sub-mm continuum emission revealing the presence of cold dust. Given its position on the sky (l=0.58, b=-0.85) and its kinematic distance of ~7.5 kpc, the region was thought to be a very massive site of star formation in proximity of the CMZ. The cluster DB11 was estimated to be as massive as 104 Msun. However the region's properties were known only through photometry and its kinematic distance was very uncertain given its location at the tangential point. We aimed at better characterizing the region and assess whether it could be a site of massive star formation located close to the Galactic Center. We have obtained NTT/SofI JHKs photometry and long slit K band spectroscopy of the brightest members. We have additionally collected data in the radio, sub-mm and mid infrared, resulting in a quite different picture of the region. We have confirmed the presence of massive early B type stars and have derived a spectro-photometric distance of ~1.2 kpc, much smaller than the kinematic distance. Adopting this distance we obtain clusters masses of M(DB10) ~ 170 Msun and M(DB11) ~ 275 Msun. This is consistent with the absence of any O star, confirmed by the excitation/ionization status of the nebula. No HeI diffuse emission is detected in our spectroscopic observations at 2.113letter m, which would be expected if the region was hosting more massive stars. Radio continuum measurements are also consistent with the region hosting at most early B stars.",12,[],1
