id,category,abstract,year,cross_lists,cat_int
astro-ph/9901230,astro-ph,We report on the BeppoSAX/WFC observation of a strong type-I X-ray burst from the recently discovered transient source SAX J1810.8-2609. The observed event showed evidence of photospheric radius expansion due to super-Eddington burst luminosity. Burst detection identifies the source as a probable low-mass X-ray binary harbouring a neutron star.,1999,[],5
astro-ph/9910410,astro-ph,"We investigate the evolution of the 0.5-2 keV soft X-ray luminosity function (SXLF) of active galactic nuclei (AGN) using results from ROSAT surveys of various depth, ranging from shallow large-area ROSAT All-Sky Survey -based samples to the deepest pointed observation on the Lockman Hole. As previously found, the SXLF evolves rapidly as a function of redshift up to z\sim 1.5 and is consistent with remaining constant beyond this redshift.   We found that a form of the Luminosity-Dependent Density Evolution (LDDE) gives an excellent fit to the data. Extrapolating one form of the LDDE model (LDDE1) explains \approx 60% of the estimated soft extragalactic Cosmic X-ray Background (CXRB). We have also found another representation (LDDE2), which produces \approx 90% of the CXRB and still gives an excellent fit to the sample AGNs. These two versions of the LDDE models can be considered two extremes of the possible extrapolations of the SXLF below the flux limit.   We have also investigated the evolution of the number density of luminous QSOs. Unlike these QSOs, the ROSAT-selected QSOs do not show evidence for the decrease of the number density in z>3. The statistical significance of the difference is, however, marginal.",1999,[],5
astro-ph/9904131,astro-ph,"A hypothesis of curvature pressure is used to derive a static and stable cosmology with a tired-light redshift. The idea is that the high energy particles in the inter-galactic medium do not travel along geodesics because of the strong electrostatic forces. The result is a reaction back on the medium that is seen as an additional pressure. Combined with the explanation of the Hubble redshift as a gravitational interaction results in a static and stable cosmology. The predicted Hubble constant is 60.2 km/s/Mpc, the predicted background microwave temperature is 3 degrees and quasar luminosity functions and angular size distributions are shown to be consistent with the model. Since most observations that imply dark matter rely on redshift data it is argued that there is no dark matter. Observations of quasar absorption lines, supernovae light curves and the Butcher-Oemler effect are discussed. The curvature pressure is important for stellar structure and may explain the solar neutrino deficiency.",1999,[],5
astro-ph/9910233,astro-ph,The main ingredients of recent semi-analytic models of galaxy formation are summarised. We present predictions for the galaxy clustering properties of a well specified LCDM model whose parameters are constrained by observed local galaxy properties. We present preliminary predictions for evolution of clustering that can be probed with deep pencil beam surveys.,1999,[],5
astro-ph/9907355,astro-ph,"We present a catalog containing 290 LMC and 590 SMC Cepheids which have been obtained using the two 4k equation 8k CCD cameras of the EROS~2 microlensing survey. The Cepheids were selected from 1,134,000 and 504,000 stars in the central regions of the LMC and SMC respectively, that were monitored over 150 nights between October 1996 and February 1997, at a rate of one measurement every night. For each Cepheid the light curves, period, magnitudes in the EROS~2 filter system, Fourier coefficients, J2000 coordinates and cross-identifications with objects referenced in the CDS Simbad database are presented. Finding charts of identified Cepheids in clusters NGC 1943, NGC 1958 and Bruck 56 are presented. The catalogue and the individual light--curves will be electronically available through the CDS (Strasbourg).",1999,[],5
astro-ph/9905350,astro-ph,"We have observed the center of the Local Group dwarf irregular galaxy IC 1613 with WFPC2 aboard the Hubble Space Telescope in the F439W, F555W, and F814W filters. We find a dominant old stellar population (aged ~7 Gyr), identifiable by the strong red giant branch (RGB) and red clump populations. From the (V-I) color of the RGB, we estimate a mean metallicity of the intermediate-age stellar population [Fe/H] = -1.38 /- 0.31. We confirm a distance of 715 /- 40 kpc using the I-magnitude of the RGB tip. The main-sequence luminosity function down to I ~25 provides evidence for a roughly constant SFR of approximately 0.00035 solar masses per year across the WFPC2 field of view (0.22 square kpc) during the past 250-350 Myr. Structure in the blue loop luminosity function implies that the SFR was ~50% higher 400-900 Myr ago than today. The mean heavy element abundance of these young stars is 1/10th solar. The best explanation for a red spur on the main-sequence at I = 24.7 is the blue horizontal branch component of a very old stellar population at the center of IC 1613. We have also imaged a broader area of IC 1613 using the 3.5-meter WIYN telescope under excellent seeing conditions. The AGB-star luminosity function is consistent with a period of continuous star formation over at least the age range 2-10 Gyr. We present an approximate age-metallicity relation for IC 1613, which appears similar to that of the Small Magellanic Cloud. We compare the Hess diagram of IC 1613 to similar data for three other Local Group dwarf galaxies, and find that it most closely resembles the nearby, transition-type dwarf galaxy Pegasus (DDO 216).",1999,[],5
astro-ph/9906352,astro-ph,A new technique is used to derive the extinction and age of populations in the interacting galaxies NGC5194 & NGC5195 from high S/N multicolor photometric data. A new evolutionary scenario of the interaction is proposed.,1999,[],5
astro-ph/9906114,astro-ph,"The theory of diffusive particle acceleration explains the spectral properties of the cosmic rays below energies of approx. 106 GeV as produced at strong shocks in supernova remnants (SNR's). To supply the observed flux of cosmic rays, a significant fraction of the energy released by a supernova has to be transfered to cosmic rays. The key to the question of the efficiency of SNR's in producing cosmic rays is the injection process from thermal energies. A self-consistent model has to take into account the interaction of the accelerated particles with magneto-hydrodynamic waves, which generate the particle diffusion, a requisite for the acceleration process. Such a nonlinear model of the turbulent background plasma has been developed recently (Malkov, 1998, Phys. Rev. E 58, 4911). We use this model for the first numerical treatment of the gas dynamics and the diffusion-convection equation at a quasi-parallel strong shock, which incorporates a plasma-physical injection model to investigate the cosmic ray production.",1999,[],5
astro-ph/9905097,astro-ph,"The nuclear rotation curve of M31, as observed by the Hubble Space Telescope Faint Object Camera Spectrograph, shows a significant disturbance coinciding with the off-center brightness peak, P1. This /- 60 km/s feature is distinguished by a local velocity maximum centered on P1 and a local minimum approxmately 0.08"" closer to P2. If the M31 double nucleus is an eccentric disk with an off-center density concentration, as suggested by Tremaine, then the self-gravity of the disk can produce just such a disturbance. The expected kinematic signature is calculated approximately by examining sequences of closed periodic orbits in a Kepler potential perturbed by a model disk potential that precesses at constant frequency. The perturbation forces a steep negative eccentricity gradient in the sequence of closed orbits through the densest part of the disk, which reverses the arrangement of periapsis and apoapsis with respect to the central mass. Stars making up the inner part of the density concentration are at apoapsis, while stars making up the outer part are at periapsis, producing a steep local velocity gradient. This result is independent of the details of the mass distribution. The projected rotation curve of the model is shown to closely resemble that of M31, giving strong support to the eccentric disk picture.",1999,[],5
astro-ph/9907004,astro-ph,"The process of data taking, reduction and calibration of near-infrared imaging polarimetry data taken with the ESO Adaptive Optics System ADONIS is described. The ADONIS polarimetric facility is provided by a rotating wire grid polarizer. Images were taken at increments of 22.5 degrees of polarizer rotation from 0 to 180 degrees, over-sampling the polarization curve but allowing the effects of photometric variations to be assessed. Several strategies to remove the detector signature are described. The instrumental polarization was determined, by observations of stars of negligible polarization, to be 1.7% at J, H and K bands. The lack of availability of unpolarized standard stars in the IR, in particular which are not too bright as to saturate current IR detectors, is highlighted. The process of making polarization maps is described. Experiments at restoring polarimetry data, in order to reach diffraction limited polarization, are outlined, with particular reference to data on the Homunculus reflection nebula around Eta Carinae.",1999,[],5
