id,category,abstract,year,cross_lists,cat_int
1412.5662,astro-ph,"A magnetic dynamo driven by differential rotation generated when stars merge can explain strong fields in certain classes of magnetic stars, including the high field magnetic white dwarfs (HFMWDs). In their case the site of the differential rotation has been variously proposed to be within a common envelope, the massive hot outer regions of a merged degenerate core or an accretion disc formed by a tidally disrupted companion that is subsequently incorporated into a degenerate core. We synthesize a population of binary systems to investigate the stellar merging hypothesis for observed single HFMWDs. Our calculations provide mass distribution and the fractions of white dwarfs that merge during a common envelope phase or as double degenerate systems in a post common envelope phase. We vary the common envelope efficiency parameter alpha and compare with observations. We find that this hypothesis can explain both the observed incidence of magnetism and the mass distribution of HFMWDs for a wide range of alpha. In this model, the majority of the HFMWDs are of the Carbon Oxygen type and merge within a common envelope. Less than about a quarter of a per cent of HFMWDs originate from double degenerate stars that merge after common envelope evolution and these populate the high-mass tail of the HFMWD mass distribution.",14,[],1
1409.2487,astro-ph,"Giant molecular clouds contain supersonic turbulence and magnetohydrodynamic simulations predict that this turbulence should decay rapidly. Such turbulent dissipation has the potential to create a warm (T ~100 K) gas component within a molecular cloud. We present observations of the CO J = 5-4 and 6-5 transitions, taken with the Herschel Space Observatory, towards the Perseus B1-East 5 region. We combine these new observations with archival measurements of lower rotational transitions and fit photodissociation region models to the data. We show that Perseus B1-E5 has an anomalously large CO J = 6-5 integrated intensity, consistent with a warm gas component existing within the region. This excess emission is consistent with predictions for shock heating due to the dissipation of turbulence in low velocity shocks with the shocks having a volume filling factor of 0.15 per cent. We find that B1-E has a turbulent energy dissipation rate of 3.5 x 10equation erg / s and a dissipation time-scale that is only a factor of 3 larger than the flow crossing time-scale.",14,[],1
1404.6576,astro-ph,"We present a kinematic analysis of three triple stellar systems belonging to two open clusters: CPD-60\deg961 and HD66137 in NGC2516, and HD315031 in NGC6530. All three systems are hierarchical triples with a close binary bound to a third body in a wider orbit, whose presence is detected through velocity variations of the close binary barycentre. Orbital parameters are derived from radial velocity curves. Absolute parameters for all stars are estimated assuming cluster membership. Some dynamical and evolutionary aspects of these systems are discussed, particularly the possible influence of Kozai cycles. The two systems of NGC2516 have similar orbital configurations with inner periods of 11.23 d and 8.70 d and outer periods of 9.79 yr and 9.24 yr. We report also radial velocity measurements of the components of the visual binary CPD-60\deg944 in NGC2516. Including results from previous works, this cluster would harbor 5 hierarchical triples. The young system HD315031 has an inner binary with a period of 1.37 d and a very eccentric (e=0.85) outer orbit with a period of 483 d. Possible dynamical evolutionary scenarios are discussed. Long-term radial velocity monitoring is highlighted as strategy for the detection of subsystems with intermediate separations, which are hard to cover with normal spectroscopic studies or visual techniques.",14,[],1
1404.6525,astro-ph,"We present J, H, CH4 short (1.578 micron), CH4 long (1.652 micron) and Ks-band images of the dust ring around the 10 Myr old star HR 4796 A obtained using the Near Infrared Coronagraphic Imager (NICI) on the Gemini-South 8.1 meter Telescope. Our images clearly show for the first time the position of the star relative to its circumstellar ring thanks to NICI's translucent focal plane occulting mask. We employ a Bayesian Markov Chain Monte Carlo method to constrain the offset vector between the two. The resulting probability distribution shows that the ring center is offset from the star by 16.7/-1.3 milliarcseconds along a position angle of 26/-3 degrees, along the PA of the ring, 26.47/-0.04 degrees. We find that the size of this offset is not large enough to explain the brightness asymmetry of the ring. The ring is measured to have mostly red reflectivity across the JHKs filters, which seems to indicate micron-sized grains. Just like Neptune's 3:2 and 2:1 mean-motion resonances delineate the inner and outer edges of the classical Kuiper Belt, we find that the radial extent of the HR 4796 A and Fomalhaut rings could correspond to the 3:2 and 2:1 mean-motion resonances of hypothetical planets at 54.7 AU and 97.7 AU in the two systems, respectively. A planet orbiting HR 4796 A at 54.7 AU would have to be less massive than 1.6 Mjup so as not to widen the ring too much by stirring.",14,[],1
1409.2093,astro-ph,"In this work we use stacking analysis in \emphHerschel PACS to study the accuracy of several dust-correction factors typically employed to estimate total star-formation rate (SFR) of high-redshift star-forming (SF) galaxies. We also analyze what stacking suggests about the relation between SFR and stellar mass and the redshift evolution of the specific SFR (equation). We find that the dust properties of massive SF galaxies evolve with redshift, being galaxies at equation more attenuated than at equation for a given UV continuum slope and stellar mass. As a consequence, a single IRX-equation relation can not be used to recover the total SFR of massive SF galaxies at equation. This might have implications for higher redshift studies, where a single IRX-equation relation derived for local starburst is usually assumed to be valid. However, we find that the local relation between dust attenuation and stellar mass is valid at least up to equation, although deviations are found for higher redshift galaxies where only equation galaxies are detected through stacking. This, therefore, does not rule out the possibility that the local dust-mass relation can be valid for less massive SF galaxies at equation. The SED fitting procedure with stellar population templates gives over-estimated values (about 0.3--0.5 dex in equation) of the dust-corrected SFR at all redshifts studied here. We find that the slope of the main-sequence of star formation is less steep than previously found in massive galaxies with equation, and the redshift evolution of the sSFR reported in previous works in massive is well recovered.",14,[],1
1407.7710,astro-ph,"We have measured the alignment between the orbit of HATS-3b (a recently discovered, slightly inflated Hot Jupiter) and the spin-axis of its host star. Data were obtained using the CYCLOPS2 optical-fiber bundle and its simultaneous calibration system feeding the UCLES spectrograph on the Anglo-Australian Telescope. The sky-projected spin-orbit angle of equation was determined from spectroscopic measurements of Rossiter-McLaughlin effect. This is the first exoplanet discovered through the HATSouth transit survey to have its spin-orbit angle measured. Our results indicate that the orbital plane of HATS-3b is consistent with being aligned to the spin axis of its host star. The low obliquity of the HATS-3 system, which has a relatively hot mid F-type host star, agrees with the general trend observed for Hot Jupiter host stars with effective temperatures equationK to have randomly distributed spin-orbit angles.",14,[],1
1412.8429,astro-ph,"This article looks at the combined constraints from a photometric and spectroscopic survey. These surveys will measure cosmology using weak lensing (WL), galaxy clustering, baryon acoustic oscillations (BAO) and redshift space distortions (RSD). We find, contrary to some findings in the recent literature, that overlapping surveys can give important benefits when measuring dark energy. We therefore try to clarify the status of this issue with a full forecast of two stage-IV surveys using a new approach to properly account for covariance between the different probes in the overlapping samples. The benefit of the overlapping survey can be traced back to two factors: additional observables and sample variance cancellation. Both needs to be taken into account and contribute equally when combining 3D power spectrum and 2D correlations for lensing. With an analytic example we also illustrate that for optimal constraints, one should minimize the (Pearson) correlation coefficient between cosmological and nuisance parameters and maximize the one among nuisance parameters (e.g. galaxy bias) in the two samples. This can be achieved by increasing the overlap between the spectroscopic and photometric surveys. We show how BAO, WL and RSD contribute to this benefit and also look at some other survey designs, such as photometric redshift errors and spectroscopic density.",14,[],1
1401.0710,astro-ph,"Images recorded with the Gemini South Adaptive Optics Imager (GSAOI) and corrected for atmospheric seeing by the Gemini Multiconjugate Adaptive Optics System (GeMS) are used to investigate the stellar contents of the young outer Galactic disk clusters Haffner 17, NGC 2401, and NGC 3105. Ages estimated from the faint end of the main sequence (MS) and the ridgeline of the pre-main sequence (PMS) on the (K, J-K) color-magnitude diagrams are consistent with published values that are based on the MS turn-off, with the GSAOI data favoring the younger end of the age range for NGC 2401 in the literature. The mass function (MF) of NGC 2401 is similar to that in the Solar neighborhood, and stars spanning a wide range of masses in this cluster have similar clustering properties on the sky. It is concluded that NGC 2401 is not evolved dynamically. In contrast, the MF of Haffner 17 differs significantly from that in the Solar neighborhood over all masses covered by these data, while the MF of NGC 3105 is deficient in objects with sub-solar masses when compared with the Solar neighborhood. Low mass objects in Haffner 17 and NGC 3105 are also more uniformly distributed on the sky than brighter, more massive, MS stars. This is consistent with both clusters having experienced significant dynamical evolution.",14,[],1
1402.6906,astro-ph,"The Gemini Multi-conjugate Adaptive Optics System - GeMS, a facility instrument mounted on the Gemini South telescope, delivers a uniform, near diffraction limited images at near infrared wavelengths (0.95 microns- 2.5 microns) over a field of view of 120 arc seconds. GeMS is the first sodium layer based multi laser guide star adaptive optics system used in astronomy. It uses five laser guide stars distributed on a 60 arc seconds square constellation to measure for atmospheric distortions and two deformable mirrors to compensate for it. In this paper, the second devoted to describe the GeMS project, we present the commissioning, overall performance and operational scheme of GeMS. Performance of each sub-system is derived from the commissioning results. The typical image quality, expressed in full with half maximum, Strehl ratios and variations over the field delivered by the system are then described. A discussion of the main contributor to performance limitation is carried-out. Finally, overheads and future system upgrades are described.",14,[],1
1411.2736,astro-ph,"Recent observations by the Atacama Large Millimeter/submillimeter Array (ALMA) of disks around young stars revealed distinct asymmetries in the dust continuum emission. In this work we want to study axisymmetric and non-axisymmetric structures, evocated by the magneto-rotational instability in the outer regions of protoplanetary disks. We combine the results of state-of-the-art numerical simulations with post-processing radiative transfer (RT) to generate synthetic maps and predictions for ALMA. We performed non-ideal global 3D MHD stratified simulations of the dead-zone outer edge using the FARGO MHD code PLUTO. The stellar and disk parameters are taken from a parameterized disk model applied for fitting high-angular resolution multi-wavelength observations of circumstellar disks. The 2D temperature and density profiles are calculated consistently from a given surface density profile and Monte-Carlo radiative transfer. The 2D Ohmic resistivity profile is calculated using a dust chemistry model. The magnetic field is a vertical net flux field. The resulting dust reemission provides the basis for the simulation of observations with ALMA. The fiducial model develops a large gap followed by a jump in surface density located at the dead-zone outer edge. The jump in density and pressure is strong enough to stop the radial drift of particles. In addition, we observe the generation of vortices by the Rossby wave instability (RWI) at the jumps location close to 60 AU. The vortices are steadily generated and destroyed at a cycle of 40 local orbits. The RT results and simulated ALMA observations predict the feasibility to observe such large scale structures appearing in magnetized disks without having a planet.",14,[],1
