id,category,abstract,year,cross_lists,cat_int
1104.2850,astro-ph,"Some observations of galaxies, and in particular dwarf galaxies, indicate a presence of cored density profiles in apparent contradiction with cusp profiles predicted by dark matter N-body simulations. We constructed an analytical model, using particle distribution functions (DFs), to show how a supernova (SN) explosion can transform a cusp density profile in a small-mass dark matter halo into a cored one. Considering the fact that a SN efficiently removes matter from the centre of the first haloes, we study the effect of mass removal through a SN perturbation in the DFs. We found that the transformation from a cusp into a cored profile is present even for changes as small as 0.5% of the total energy of the halo, that can be produced by the expulsion of matter caused by a single SN explosion.",11,[],1
1107.2815,astro-ph,"We present photometric and spectroscopic observations of the members of three previously cataloged compact group (CG) candidates at redshifts z>0.3. These confirm spectroscopic redshifts compatible with being gravitationally bound structures at redshifts 0.3112, 0.3848 and 0.3643 respectively, and then they are the most distant CGs known with spectroscopic confirmation for all their members. The morphological and spectroscopic properties of all their galaxies indicate early types dominated by an old population of stars, with little star formation or nuclear activity. Most of the physical properties derived for the three groups are quite similar to the average properties of CGs at lower redshifts. In particular, from the velocities and positions of the respective members of each CG, we estimate short dynamic times. These leave open the questions of identifying the mechanism for forming CGs continuously and the nature of the final stages of these structures.",11,[],1
1110.6484,astro-ph,We present centimeter-band total flux density and linear polarization light curves illustrating the signature of shocks during radio band outbursts associated in time with gamma-ray flares detected by the Fermi LAT. The general characteristics of the spectral evolution during these events is well-explained by new radiative transfer simulations incorporating propagating oblique shocks and assuming an initially turbulent magnetic field. This finding supports the idea that oblique shocks in the jet are a viable explanation for activity from the radio to the gamma-ray band in at least some gamma-ray flares.,11,[],1
1105.4816,astro-ph,"Lunar occultations (LO) provide a unique combination of high angular resolution and sensitivity at near-infrared wavelenghts. At the ESO Very Large Telescope, it is possible to achieve about 1 milliarcsecond (mas) resolution and detect sources as faint as Kequation12\,mag.   We have taken advantage of a passage of the Moon over two crowded and reddened regions in the direction of the inner part of the galactic bulge, in order to obtain a high number of occultation light curves over two half nights. Our goal was to detect and characterize new binary systems, and to investigate highly extincted and relatively unknown infrared sources in search of circumstellar shells and similar peculiarities. Our target list included a significant number of very late-type stars, but in fact the majority of the sources was without spectral classification.   A LO event requires the sampling of the light curve at millisecond rates in order to permit a detailed study of the diffraction fringes. For this, we used the so-called burst mode of the ISAAC instrument at the Melipal telescope. Our observing efficiency was ultimately limited by overheads for telescope pointing and data storage, to about one event every three minutes.   We could record useful light curves for 184 sources. Of these, 24 were found to be binaries or multiples, all previously unknown. The projected separations are as small as 7.5\,mas, and the magnitude differences as high as equationK=6.5\,mag. Additionally we could establish, also for the first time, the resolved nature of at least two more stars, with indication of circumstellar emission. We could also put upper limits on the angular size of about 165 unresolved stars, an information that combined with previous and future observations will be very helpful in establishing a list of reliable calibrators for long baseline interferometers.",11,[],1
1110.1644,astro-ph,"An important class of formation theories for hot Jupiters involves the excitation of extreme orbital eccentricity (e=0.99 or even larger) followed by tidal dissipation at periastron passage that eventually circularizes the planetary orbit at a period less than 10 days. In a steady state, this mechanism requires the existence of a significant population of super-eccentric (e>0.9) migrating Jupiters with long orbital periods and periastron distances of only a few stellar radii. For these super-eccentric planets, the periastron is fixed due to conservation of orbital angular momentum and the energy dissipated per orbit is constant, implying that the rate of change in semi-major axis a is \dot a \propto a0.5 and consequently the number distribution satisfies dN/dlog a\propto a0.5. If this formation process produces most hot Jupiters, Kepler should detect several super-eccentric migrating progenitors of hot Jupiters, allowing for a test of high-eccentricity migration scenarios.",11,[],1
1110.0773,astro-ph,"Context: Ground-state OH maser emission from late-type stars is usually polarized and remains a powerful probe of the magnetic field structure in the outer regions of circumstellar envelopes if observed with high angular and spectral resolutions. Observations in all four Stokes parameters are quite sparse and this is the most thorough, systematic study published to date.   Aims: We aim to determine polarization properties of OH masers in an extensive sample of stars that show copious mass loss and search for candidate objects that are well-suited for high angular resolution studies.   Methods: Full-polarization observations of the OH 1612 and 1667 MHz maser transitions were carried out for a sample of 117 AGB and post-AGB stars. Several targets were also observed in the 1665 MHz line.   Results: Polarized features occur in more than 75% of the sources in the complete sample and there is no intrinsic difference in the occurrence of polarized emission between the three classes of objects of different infrared characteristics. The highest fractional polarization occurs for the post-AGBPN and the MiraSR classes at 1612 and 1667 MHz, respectively. Differences in the fractional polarization between the sources at different evolutionary stages appear to be related to depolarization caused by blending. The alignment of the polarization angles at the extreme sides of the shell implies a regular structure of the magnetic field of a strength of 0.3-2.3 mG.   Conclusions: Polarized OH maser features are widespread in AGB and post-AGB stars. The relationship between the circular and linear fractional polarizations for a representative sample are consistent with the standard models of polarization for the Zeeman splitting higher than the Doppler line width, whereas the polarized features are the sigma components.",11,[],1
1106.5363,astro-ph,"We aim at a highly sensitive search for weak magnetic fields in main sequence stars of intermediate mass, by scanning classes of stars with no previously reported magnetic members. After detecting a weak magnetic field on the normal, rapidly rotating A-type star Vega, we concentrate here on the bright star Sirius A, taken as a prototypical, chemically peculiar, moderately rotating Am star. We employed the NARVAL and ESPaDOnS high-resolution spectropolarimeters to collect 442 circularly polarized spectra, complemented by 60 linearly polarized spectra. Using a list of about 1,100 photospheric spectral lines, we computed a cross correlation line profile from every spectrum, leading to a signal-to-noise ratio of up to 30,000 in the polarized profile. We report the repeated detection of circularly polarized, highly asymmetric signatures in the line profiles, interpreted as Zeeman signatures of a large-scale photospheric magnetic field, with a line-of-sight component equal to equation G. This is the first polarimetric detection of a surface magnetic field on an Am star. Using rough estimates of the physical properties of the upper layers of Sirius A, we suggest that a dynamo operating in the shallow convective envelope cannot account for the field strength reported here. Together with the magnetic field of Vega, this result confirms that a new class of magnetic objects exists among non Ap/Bp intermediate-mass stars, and it may indicate that a significant fraction of tepid stars are magnetic.",11,[],1
1107.5155,astro-ph,"[Abridged] Narrow-line Seyfert 1 (NLS1) galaxies are a class of active galactic nuclei (AGN) that have all the properties of type 1 Seyfert galaxies but show peculiar characteristics, including the narrowest Balmer lines, strongest Fe II emission, and extreme properties in the X-rays. Line and continuum radio observations provide an optimal tool to access the (often) optically obscured innermost regions of AGN and reveal the kinematics of the gas around their central engines. We investigate the interplay between the peculiar NLS1 class of AGN and the maser phenomenon, to help us understand the nature of the maser emission in some NLS1s where water maser emission has been detected. We observed a sample of NLS1 galaxies with the Green Bank Telescope in a search for water maser emission at 22 GHz. We also reduced and analysed archival Green Bank Telescope and Very Large Array data and produced 22-GHz spectra for the five NLS1 galaxies with detected maser emission. In particular, we imaged the maser and nuclear radio continuum of NGC5506 at subarcsec scales with the Very Large Array. We discovered maser emission in two NLS1 galaxies: IGRJ16385-2057, and IRAS034500055. In addition to the three previously known maser detections in the NLS1s Mrk766, NGC4051, and NGC5506, this yields a water maser detection rate in NLS1 galaxies of ~7% (5/71). This value rises significantly to ~21% (5/24) when considering only NLS1 galaxies at recessional velocities less than 10000 km/s. For NGC4051 and NGC5506, we find that the water maser emission is located within 5 and 12 pc, respectively, of nuclear radio continuum knots, which are interpreted as core-jet structures.",11,[],1
1112.0609,astro-ph,"A quantitative study of the observable radio signatures of the sausage, kink, and torsional MHD oscillation modes in flaring coronal loops is performed. Considering first non-zero order effect of these various MHD oscillation modes on the radio source parameters such as magnetic field, line of sight, plasma density and temperature, electron distribution function, and the source dimensions, we compute time dependent radio emission (spectra and light curves). The radio light curves (of both flux density and degree of polarization) at all considered radio frequencies are than quantified in both time domain (via computation of the full modulation amplitude as a function of frequency) and in Fourier domain (oscillation spectra, phases, and partial modulation amplitude) to form the signatures specific to a particular oscillation mode and/or source parameter regime. We found that the parameter regime and the involved MHD mode can indeed be distinguished using the quantitative measures derived in the modeling. We apply the developed approach to analyze radio burst recorded by Owens Valley Solar Array and report possible detection of the sausage mode oscillation in one (partly occulted) flare and kink or torsional oscillations in another flare.",11,[],1
1109.2031,astro-ph,"This article combines new CCD polarimetric data with previous information about protostellar objects in a search for correlations involving the interstellar magnetic field. Specifically, we carried out an optical polarimetric study of a sample of 28 fields of 10 X 10 arcmin2 located in the neighborhood of protostellar jets and randomly spread over the Galaxy. The polarimetry of a large number of field stars is used to estimate both the average and dispersion of the interstellar magnetic field (ISMF) direction in each region. The results of the applied statistical tests are as follows. Concerning the alignment between the jet direction and the interstellar magnetic field, the whole sample does not show alignment. There is, however, a statistically significant alignment for objects of Classes 0 and I. Regarding the interstellar magnetic field dispersion, our sample presents values slightly larger for regions containing T Tauri objects than for those harboring younger protostars. Moreover the ISMF dispersion in regions containing high-mass objects tends to be larger than in those including only low-mass protostars. In our sample, the mean interstellar polarization as a function of the average interstellar extinction in a region reaches a maximum value around 3% for A(V) = 5, after which it decreases. Our data also show a clear correlation of the mean value of the interstellar polarization with the dispersion of the interstellar magnetic field: the larger the dispersion, the smaller the polarization. Based on a comparison of our and previous results, we suggest that the dispersion in regions forming stars is larger than in quiescent regions.",11,[],1
