id,category,abstract,year,cross_lists,cat_int
1105.2385,astro-ph,"We present a concept study on weak lensing map reconstruction through the cosmic magnification effect in galaxy number density distribution. We propose a minimal variance linear estimator to minimize both the dominant systematical and statistical errors in the map reconstruction. It utilizes the distinctively different flux dependences to separate the cosmic magnification signal from the overwhelming galaxy intrinsic clustering noise. It also minimizes the shot noise error by an optimal weighting scheme on the galaxy number density in each flux bin. Our method is in principle applicable to all galaxy surveys with reasonable redshift information. We demonstrate its applicability against the planned Square Kilometer Array survey, under simplified conditions. Weak lensing maps reconstructed through our method are complementary to that from cosmic shear and CMB and 21cm lensing. They are useful for cross checking over systematical errors in weak lensing reconstruction and for improving cosmological constraints.",11,[],1
1110.5131,astro-ph,"Candidate supernova remnants G23.50.1 and G25.50.0 were observed by XMM-Newton in the course of a snap-shot survey of plerionic and composite SNRs in the Galactic plane. In the field of G23.50.1, we detected an extended source, ~3' in diameter, which we tentatively interpret as a pulsar-wind nebula (PWN) of the middle-aged radio pulsar B1830-08. Our analysis suggests an association between PSR B1830-08 and the surrounding diffuse radio emission. If the radio emission is due to the SNR, then the pulsar must be significantly younger than its characteristic age. Alternatively, the radio emission may come from a relic PWN. In the field of G25.50.0, which contains the extended TeV source HESS J1837-069, we detected the recently discovered young high-energy pulsar J1838-0655 embedded in a PWN with extent of 1.3'. We also detected another PWN candidate (AX J1837.3-0652) with an extent of 2' and unabsorbed luminosity L(2-10 keV) ~ 4 x 1033 erg/s at d=7 kpc. The third X-ray source, located within the extent of the HESS J1837-069, has a peculiar extended radio counterpart, possibly a radio galaxy with a double nucleus or a microquasar. We did not find any evidence of the SNR emission in the G25.50.0 field. We provide detailed multiwavelength analysis and identifications of other field sources and discuss robustness of the G25.50.0 and G23.50.1 classifications as SNRs. (abstract abridged)",11,[],1
1112.5285,astro-ph,"Gamma ray bursts (GRBs) are thought to originate from highly relativistic jets. The fireball model predicts internal shocks in the jets, causing magnetic field to be amplified and particles to be accelerated. We model the effects of an asymmetric density configuration for an internal plasma collision in a quasi-parallel magnetic field. We measured electron acceleration and found that a tenuous population of electrons is accelerated to Lorentz factors of \sim 300 - close to energy equipartition with ions. We found that the filaments did not remain static, but were deflected by the Lorentz force and rolled up into small vortices, which themselves merge to form a larger current vortex.",11,[],1
1112.4614,astro-ph,The Fermi Large Area Telescope (Fermi LAT) provides long term systematic monitoring observations of the gamma-ray emission from blazars. The variability properties and the correlation with other wavelength bands are important clues for the evaluation of blazar models. We present results from timing and multiwavelength correlation analysis and discuss differences between blazar classes.,11,[],1
1111.2827,astro-ph,"We revisit the origin of Larson's scaling relations, which describe the structure and kinematics of molecular clouds, based on recent observations and large-scale simulations of supersonic turbulence. Using dimensional analysis, we first show that both linewidth-size and mass-size correlations observed on scales 0.1-50 pc can be explained by a simple conceptual theory of compressible turbulence without resorting to the often assumed virial equilibrium or detailed energy balance condition. The scaling laws can be consistently interpreted as a signature of supersonic turbulence with no need to invoke gravity. We then show how self-similarity of structure established by the turbulence breaks in star-forming clouds through development of gravitational instabilities in the vicinity of the sonic scale, ls~0.1 pc, leading to the formation of prestellar cores.",11,[],1
1103.5104,astro-ph,"G.V.Juggarow was one of the early pioneers of observational astronomy in India who built his own observatory in 1840 at Vizagapatnam. His legacy was continued by his son-in-law A.V.Nursing Row till 1892, his daughter till 1894, Madras Government till 1898, and his grandson till it became inactive in early 1900s. Observations of comets, planetary transits, stellar occultations etc have been continued along with meteorological observations. Celestial photography was also started at the observatory. After 1898 the observatory's activities were re-oriented towards meteorology. The establishment of the observatory, the personalities involved and the final closing of the institution are described here.",11,[],1
1102.5366,astro-ph,"We report the results of a new survey of massive, OB stars throughout the Carina Nebula using the X-ray point source catalog provided by the Chandra Carina Complex Project (CCCP) in conjunction with infrared (IR) photometry from the Two Micron All-Sky Survey and the Spitzer Space Telescope Vela--Carina survey. Mid-IR photometry is relatively unaffected by extinction, hence it provides strong constraints on the luminosities of OB stars, assuming that their association with the Carina Nebula, and hence their distance, is confirmed. We fit model stellar atmospheres to the optical (UBV) and IR spectral energy distributions (SEDs) of 182 OB stars with known spectral types and measure the bolometric luminosity and extinction for each star. We find that the extinction law measured toward the OB stars has two components: Av=1--1.5 mag produced by foreground dust with a ratio of total-to-selective absorption Rv=3.1 plus a contribution from local dust with Rv>4.0 in the Carina molecular clouds that increases as Av increases. Using X-ray emission as a strong indicator of association with Carina, we identify 94 candidate OB stars with Lbol\geq104 Lsun by fitting their IR SEDs. If the candidate OB stars are eventually confirmed by follow-up spectroscopic observations, the number of cataloged OB stars in the Carina Nebula will increase by ~50%. Correcting for incompleteness due to OB stars falling below the Lbol cutoff or the CCCP detection limit, these results potentially double the size of the young massive stellar population.",11,[],1
1103.5464,astro-ph,"We present observations and dynamical models of the stellar nuclear clusters (NCs) at the centres of NGC 4244 and M33. We then compare these to an extensive set of simulations testing the importance of purely stellar dynamical mergers on the formation and growth of NCs. Mergers of star clusters are able to produce a wide variety of observed properties, including densities, structural scaling relations, shapes (including the presence of young discs) and even rapid rotation. Nonetheless, difficulties remain, most notably that the second order kinematic moment Vrms = (V2  sigma2)(1/2) of the models is too centrally peaked to match observations. This can be remedied by the merger of star clusters onto a pre-existing nuclear disc, but the line-of-sight velocity V is still more slowly rising than in NGC 4244. Our results therefore suggest that purely stellar dynamical mergers cannot form NCs, and that gas dissipation is a necessary ingredient for at least ~50% of a NC's mass. The negative vertical anisotropy found in NGC 4244 however requires at least 10% of the mass to be accreted as stars, since gas dissipation and in situ star formation leads to positive vertical anisotropy.",11,[],1
1101.2626,astro-ph,"We present CO(1-0) and CO(2-1) maps of the interacting barred LINER/Seyfert 2 galaxy NGC 3627 obtained with the IRAM interferometer at resolutions of 2.1"" x 1.3"" and 0.9"" x 0.6"", respectively. The molecular gas emission shows a nuclear peak, an elongated bar-like structure of ~18"" (~900 pc) diameter in both CO maps and, in CO(1-0), a two-arm spiral feature from r~9"" (~450 pc) to r~16"" (~800 pc). The inner ~18"" bar-like structure, with a north/south orientation (PA = 14\deg), forms two peaks at the extremes of this elongated emission region. The kinematics of the inner molecular gas shows signatures of non-circular motions associated both with the 18"" bar-like structure and the spiral feature detected beyond it. The 1.6 micron H-band 2MASS image of NGC 3627 shows a stellar bar with a PA = -21\deg, different from the PA (= 14\deg) of the CO bar-like structure, indicating that the gas is leading the stellar bar. The torques computed with the HST-NICMOS F160W image and our PdBI maps are negative down to the resolution limit of our images, ~60 pc in CO(2-1). If the bar ends at ~3 kpc, coincident with corotation (CR), the torques are negative between the CR of the bar and the nucleus, down to the resolution limit of our observations. This scenario is compatible with a recently-formed rapidly rotating bar which has had insufficient time to slow down because of secular evolution, and thus has not yet formed an inner Lindblad resonance (ILR). The presence of molecular gas inside the CR of the primary bar, where we expect that the ILR will form, makes NGC 3627 a potential smoking gun of inner gas inflow. The gas is fueling the central region, and in a second step could fuel directly the active nucleus.",11,[],1
1110.1034,astro-ph,"We present a new, simple method to predict activity-induced radial velocity variations using high-precision time-series photometry. It is based on insights from a simple spot model, has only two free parameters (one of which can be estimated from the light curve) and does not require knowledge of the stellar rotation period. We test the method on simulated data and illustrate its performance by applying it to MOST/SOPHIE observations of the planet host-star HD189733, where it gives almost identical results to much more sophisticated, but highly degenerate models, and synthetic data for the Sun, where we demonstrate that it can reproduce variations well below the m/s level. We also apply it to Quarter 1 data for Kepler transit candidate host stars, where it can be used to estimate RV variations down to the 2-3m/s level, and show that RV amplitudes above that level may be expected for approximately two thirds of the candidates we examined.",11,[],1
1106.0727,astro-ph,"One of the FLRW models that best fits the WMAP sky maps of the CMB is the Poincare dodecahedral space. The optimal fit of this model to WMAP data was recently found using an optimal cross-correlation method, but the systematic error in the estimate of the matched-circle angular radius \alpha, or equivalently, the (comoving) size of the Universe 2\rinj (twice the injectivity radius), might be much higher than the random error. In order to increase the falsifiability of the model, it would be useful to reduce the uncertainty in this estimate and to estimate the fraction of the sky where multiply imaged gravitationally bound objects should potentially be detectable. ""Matched discs"" are defined in order to describe a useful subset of multiply imaged objects. The cross-correlation method at \ltapprox 1 \hGpc is applied to WMAP 7-year data in order to improve the estimate of \alpha. The improved matched-circle radius estimate is \alpha = 23  1.4 deg, where the uncertainty represents systematic error dependent on the choices of galactic mask and all-sky map. This is equivalent to 2\rinj = 18.2 0.5 \hGpc for matter density parameter Omegam=0.28 0.02. The lowest redshift of multiply imaged objects is z=10618. Multiply imaged high overdensity (rare) peaks visible during 200>z>106 should be present in matched discs of radius 14.82.3 deg. The accuracy in the matched circle radius estimate is considerably improved by using the higher resolution signal. The predicted matched discs (over 200>z>106) project to about 20% of the full sky. Since any object located exactly in the discs would be multiply imaged at equal redshifts, evolutionary effects would be small for objects that are nearly located in the discs.",11,['gr-qc'],1
1107.4282,astro-ph,"The CLEAN algorithm, widely used in radio interferometry for the deconvolution of radio images, performs well only if the raw radio image (dirty image) is, to good approximation, a simple convolution between the instrumental point-spread function (dirty beam) and the true distribution of emission across the sky. An important case in which this approximation breaks down is during frequency synthesis if the observing bandwidth is wide enough for variations in the spectrum of the sky to become significant. The convolution assumption also breaks down, in any situation but snapshot observations, if sources in the field vary significantly in flux density over the duration of the observation. Such time-variation can even be instrumental in nature, for example due to jitter or rotation of the primary beam pattern on the sky during an observation. An algorithm already exists for dealing with the spectral variation encountered in wide-band frequency synthesis interferometry. This algorithm is an extension of CLEAN in which, at each iteration, a set of N `dirty beams' are fitted and subtracted in parallel, instead of just a single dirty beam as in standard CLEAN. In the wide-band algorithm the beams are obtained by expanding a nominal source spectrum in a Taylor series, each term of the series generating one of the beams. In the present paper this algorithm is extended to images which contain sources which vary over both frequency and time. Different expansion schemes (or bases) on the time and frequency axes are compared, and issues such as Gibbs ringing and non-orthogonality are discussed. It is shown that practical considerations make it often desirable to orthogonalize the set of beams before commencing the cleaning. This is easily accomplished via a Gram-Schmidt technique.",11,[],1
1110.0653,astro-ph,"A recent study of the accretion efficiency of the PG sample AGN, based on the thin accretion disk emission model, finds the accretion radiative efficiency is correlated with the black hole mass (eta Mbh0.5). A followup study suggests the correlation is an artifact induced by selection effects. Here we point out there are two independent effects. The first is a sample selection effect, which leads to a high L/LEdd AGN sample. The second effect is the observed small spread in the SED shape, which is not induced by selection effects. The second effect is what leads to the eta Mbh0.5 relation in the PG sample. The physical reason for the small spread in the SED shape is an intriguing open question.",11,[],1
1102.5097,astro-ph,"For over a decade, it has been debated whether the concordance LCDM model is consistent with the observed abundance of giant arcs in clusters. While previous theoretical studies have focused on properties of the lens and source populations, as well as cosmological effects such as dark energy, the impact of initial conditions on the giant-arc abundance is relatively unexplored. Here, we quantify the impact of non-Gaussian initial conditions with the local bispectrum shape on the predicted frequency of giant arcs. Using a path-integral formulation of the excursion set formalism, we extend a semi-analytic model for calculating halo concentrations to the case of primordial non-Gaussianity, which may be useful for applications outside of this work. We find that massive halos tend to collapse earlier in models with positive fNL, relative to the Gaussian case, leading to enhanced concentration parameters. The converse is true for fNL < 0. In addition to these effects, which change the lensing cross sections, non-Gaussianity also modifies the abundance of supercritical clusters available for lensing. These combined effects work together to either enhance (fNL > 0) or suppress (fNL < 0) the probability of giant-arc formation. Using the best value and 95% confidence levels currently available from the Wilkinson Microwave Anisotropy Probe, we find that the giant-arc optical depth for sources at zs~2 is enhanced by ~20% and ~45% for fNL = 32 and 74 respectively. In contrast, we calculate a suppression of ~5% for fNL = -10. These differences translate to similar relative changes in the predicted all-sky number of giant arcs.",11,[],1
1111.2152,astro-ph,"We propose a statistical method for decomposition of contributions to iron production from various sources: supernovae Type II and the subpopulations of supernovae Type Ia -- prompt (their progenitors are short-lived stars of ages less then equation100 Myr) and tardy (whose progenitors are long-lived stars of ages equation100 Myr). To do that, we develop a theory of oxygen and iron synthesis which takes into account the influence of spiral arms on amount of the above elements synthesized by both the supernovae Type II and prompt supernovae Ia. We solve this task without of any preliminary suppositions about the ratio among the portions of iron synthesized by the above sources.   The relative portion of iron synthesized by tardy supernovae Ia for the life-time of the Galaxy is equation35 per cent (in the present ISM this portion is equation50 per cent). Correspondingly, the total portion of iron supplied to the disc by supernovae Type II and prompt supernovae Ia is equation65 per cent (in the present ISM this portion is equation50 per cent).   The above result slightly depends on the adopted mass of oxygen and iron synthesized during one explosion of supernovae and the shape (bimodal or smooth) of the so-called Delay Time Distribution function.   The portions of iron mass distributed between the short-lived supernovae are usually as follows: depending on the ejected masses of oxygen or iron during one supernovae Type II event the relative portion of iron, supplied to the Galactic disc for its age, varies in the range 12 - 32 per cent (in the present ISM 9-25 per cent); the portion supplied by prompt supernovae Ia to the Galactic disc is 33 - 53 per cent (in ISM 26 - 42 per cent).",11,[],1
1111.0504,astro-ph,"The bulk of air showers initiated by very high energy cosmic rays exhibits a longitudinal development in depth with a single well-defined shower maximum. However, a small fraction of showers has a profile that differs considerably from this average behaviour. In extreme cases, such anomalous longitudinal profiles can even have two distinct shower maxima. We discuss the properties of the primary interactions that lead to such profiles. Simulations are used to estimate the rate of anomalous profiles in dependence of primary energy, mass, and characteristic features of hadronic multiparticle production at very high energies.",11,[],1
