id,category,abstract,year,cross_lists,cat_int
1710.08127,astro-ph,"The generation of turbulence at magnetized shocks and its subsequent interaction with the latter is a key question of plasma- and high-energy astrophysics. This paper presents two-dimensional magnetohydrodynamic simulations of a fast shock front interacting with incoming upstream perturbations, described as harmonic entropy or fast magnetosonic waves, both in the relativistic and the sub-relativistic regimes. We discuss how the disturbances are transmitted into downstream turbulence and we compare the observed response for small amplitude waves to a recent linear calculation. In particular, we demonstrate the existence of a resonant response of the corrugation amplitude when the group velocity of the outgoing downstream fast mode matches the velocity of the shock front. We also present simulations of large amplitude waves to probe the non-linear regime.",17,[],1
1709.02186,astro-ph,"In this work, we reinvestigate the electron fraction equation and electron Fermi energy equation of neutron stars, based on our previous work of Li et al.(2016), in which we firstly deduced a special solution to equation, and then obtained several useful analytical formulae for equation and matter density equation within classical models and the relativistic mean field(RMF) theory using numerically fitting. The advantages of this work include the following aspects:(1) The linear functions are substituted for the nonlinear exponential functions used in the previous work. This method may be more simple, and closer to realistic equation of state\,(EoS) of a neutron star(NS), because there are linear or quasi-linear relationships between number fractions of leptons and matter density, which can be seen by solving NS EoS; (2)we introduce a dimensionless variable equation\,(equation, equation is the standard saturated nuclear density), which greatly reduces the scope of the fitting coefficients;(3)we present numerical errors including absolute and relative deviations between the data and fit. By numerically simulating, we have obtained several analytical formulae for equation and equation for both APR98 and RMF models. Combining these analytical formulae with the special solution, we can calculate the value of equation for any given matter density. Since equation and equation are important in assessing cooling rate of a NS and the possibility of kaon/pion condensation in the NS interior, this study could be useful in the future study on the thermal evolution of a NS.",17,[],1
1705.05733,astro-ph,"Spiral arms are the most singular features in disc galaxies. These structures can exhibit different patterns, namely grand design and flocculent arms, with easily distinguishable characteristics. However, their origin and the mechanisms shaping them are unclear. The overall role of spirals in the chemical evolution of disc galaxies is another unsolved question. In particular, it has not been fully explored if the \hii\,regions of spiral arms present different properties from those located in the interarm regions. Here we analyse the radial oxygen abundance gradient of the arm and interarm star forming regions of 63 face-on spiral galaxies using CALIFA Integral Field Spectroscopy data. We focus the analysis on three characteristic parameters of the profile: slope, zero-point, and scatter. The sample is morphologically separated into flocculent versus grand design spirals and barred versus unbarred galaxies. We find subtle but statistically significant differences between the arm and interarm distributions for flocculent galaxies, suggesting that the mechanisms generating the spiral structure in these galaxies may be different to those producing grand design systems, for which no significant differences are found. We also find small differences in barred galaxies, not observed in unbarred systems, hinting that bars may affect the chemical distribution of these galaxies but not strongly enough as to be reflected in the overall abundance distribution. In light of these results, we propose bars and flocculent structure as two distinct mechanisms inducing differences in the abundance distribution between arm and interarm star forming regions.",17,[],1
1705.07554,astro-ph,"The hypothesis of a recent origin of Saturn's rings and its mid-sized moons is actively debated. It was suggested that a proto-Rhea and a proto-Dione might have collided recently, giving birth to the modern system of mid-sized moons. It is also suggested that the rapid viscous spreading of the debris may have implanted mass inside Saturn's Roche limit, giving birth to the modern Saturn's ring system. However, this scenario has been only investigated in very simplified way for the moment. This paper investigates it in detail to assess its plausibility by using equation-body simulations and analytical arguments. When the debris disk is dominated by its largest remnant, equation-body simulations show that the system quickly re-accrete into a single satellite without significant spreading. On the other hand, if the disk is composed of small particles, analytical arguments suggest that the disk experiences dynamical evolutions in three steps. The disk starts significantly excited after the impact and collisional damping dominates over the viscous spreading. After the system flattens, the system can become gravitationally unstable when particles are smaller than equation 100 m. However, the particles grow faster than spreading. Then, the system becomes gravitationally stable again and accretion continues at a slower pace, but spreading is inhibited. Therefore, the debris is expected to re-accrete into several large bodies. In conclusion, our results show that such a scenario may not form the today's ring system. In contrast, our results suggest that today's mid-sized moons are likely re-accreted from such a catastrophic event.",17,[],1
1706.03289,astro-ph,"We present BVRI photometry of supernova (SN) 2016coj in NGC 4125 from equation days before to equation days after its equation-band maximum light. Our light curves and color curves suggest that this event belongs to the ""normal"" class of type Ia SNe, with a decline rate parameter equation, and that it suffers little extinction. Adopting a distance modulus to its host galaxy of equation mag, we compute extinction-corrected peak absolute magnitudes of equation, equation, equation, and equation. The explosion occurred close enough to the nucleus of NGC 4125 to hinder the measurement of its brightness. We describe our methods to reduce the effect of such host-galaxy contamination, but it is clear that our latest values suffer from systematic bias.",17,[],1
1712.04110,astro-ph,"The galaxies with photometric redshifts observed in a close angular proximity might be either projection coincidences, strongly lensed images of the same galaxy, or separate galaxies that are in a stage of merging. We search for the groups of galaxies in the Hubble Ultra Deep Field (HUDF09) in equation and equation drop-out samples. We find no close pairs among 50 galaxies in the equation sample, while in the equation sample we find that 6 out of 22 galaxies have a companion within equation (3 pairs). Adopting a numerical simulation and performing forward modeling we show that even though mergers are unlikely to have such a high fraction, the projection coincidences and the strong lensing are even less likely mechanisms to account for all of three pairs. Alternatively, there is a possibility of the contamination in the drop-out catalog from lower redshifts, which potentially can account for all of the groups. Finally, we make projection on the sensitivity to mergers of the James Webb Space Telescope, and discuss the possible applications of the high-redshift merging galaxies for decreasing cosmic variance effect on the luminosity function and for improving the accuracy of photometric redshifts in general.",17,[],1
1711.01275,astro-ph,"The late-time light curves of Type Ia supernovae (SNe Ia), observed equation days after explosion, present the possibility of a new diagnostic for SN Ia progenitor and explosion models. First, however, we must discover what physical process (or combination of processes) leads to the slow-down of the late-time light curve relative to a pure equationCo decay, as observed in SNe 2011fe, 2012cg, and 2014J. We present Hubble Space Telescope observations of SN 2015F, taken equation days past maximum light. Unlike those of the three other SNe Ia, the light curve of SN 2015F remains consistent with being powered solely by the radioactive decay of equationCo. We fit the light curves of these four SNe Ia in a consistent manner and measure possible correlations between the light curve stretch - a proxy for the intrinsic luminosity of the SN - and the parameters of the physical model used in the fit (e.g., the mass ratio of equationCo and equationCo produced in the explosion, or the time at which freeze-out sets in). We propose a new, late-time Phillips-like correlation between the stretch of the SNe and the shape of their late-time light curves, which we parametrize as the difference between their pseudo-bolometric luminosities at 600 and 900 days: equation. This model-independent correlation provides a new way to test which physical process lies behind the slow-down of SN Ia light curves equation days after explosion, and, ultimately, fresh constraints on the various SN Ia progenitor and explosion models.",17,[],1
1710.11552,astro-ph,"We present a seismological method to probe the solar atmosphere above sunspot umbrae with three-minute oscillations. Our technique allows us to estimate both the vertical distance between atmospheric layers and the wave-propagation speed without specifying any extra parameters, in particular, the phase speed of the wave or the emission formation heights. Our method uses the projected wave paths of slow MHD waves propagating through the atmospheric layers of different heights and guided by the magnetic field. The length of the projected wave path depends upon the distance between the layers and the inclination angle of the magnetic field with respect to the line of sight, allowing us to estimate the distance between the layers from measured projected wave paths and the local magnetic-field vector. In turn, the wave-propagation delay registered at different heights allows for the calculation of the phase speed. We estimated the vertical distance between the emission layers at the temperature minimum (1600 \AA) and transition region (304 \AA), as well as the average phase speed above the sunspot umbrae, for three active regions. We found that the distance between the 1600 \AA emission layer and the transition region above the sunspot umbrae lies in the range of 500 -- 800 km. The average phase speed between these layers was found to be about 30 km/s giving the sound speed of 6 km/s. The temperature between the layers has been roughly estimated as 3000 K and corresponds to the region of the temperature minimum. The results obtained are consistent with the semiempirical model of the sunspot umbrae atmosphere by Fontenla, 2009.   The manuscript has been accepted for publication in Solar Physics journal.",17,[],1
1704.04834,astro-ph,"At early stages of stellar evolution young stars show powerful jets and/or outflows that interact with protoplanetary discs and their surroundings. Despite the scarce knowledge about the interaction of jets and/or outflows with discs, spectroscopic studies based on Herschel and ISO data suggests that gas shocked by jets and/or outflows can be traced by far-IR (FIR) emission in certain sources. We want to provide a consistent catalogue of selected atomic ([OI] and [CII]) and molecular (CO, OH, and HequationO) line fluxes observed in the FIR, separate and characterize the contribution from the jet and the disc to the observed line emission, and place the observations in an evolutionary picture. The atomic and molecular FIR (60-190 equation) line emission of protoplanetary discs around 76 T Tauri stars located in Taurus are analysed. The observations were carried out within the Herschel key programme Gas in Protoplanetary Systems (GASPS). The spectra were obtained with the Photodetector Array Camera and Spectrometer (PACS). The sample is first divided in outflow and non-outflow sources according to literature tabulations. With the aid of archival stellar/disc and jet/outflow tracers and model predictions (PDRs and shocks), correlations are explored to constrain the physical mechanisms behind the observed line emission. The much higher detection rate of emission lines in outflow sources and the compatibility of line ratios with shock model predictions supports the idea of a dominant contribution from the jet/outflow to the line emission, in particular at earlier stages of the stellar evolution as the brightness of FIR lines depends in large part on the specific evolutionary stage. [Abridged Abstract]",17,[],1
1707.02376,astro-ph,"At TeV energies and above gamma rays can induce electromagnetic cascades, whose charged component is sensitive to intervening intergalactic magnetic fields (IGMFs). When interpreting gamma-ray measurements in the energy range between a few GeV and hundreds of TeV, one has to carefully account for effects due to IGMFs, which depend on their strength and power spectrum. Therefore, gamma-ray-induced electromagnetic cascades can be used as probes of cosmic magnetism, since their arrival distribution as well as spectral and temporal properties can provide unique information about IGMFs, whose origin and properties are currently poorly understood. In this contribution we present an efficient three-dimensional Monte Carlo code for simulations of gamma-ray propagation. We focus on the effects of different configurations of IGMFs, in particular magnetic helicity and the power spectrum of stochastic fields, on the morphology of the arrival directions of gamma rays, and discuss the prospects for detecting pair haloes around distant blazars.",17,[],1
