id,category,abstract,year,cross_lists,cat_int
1811.07926,astro-ph,"The LOFAR Two-metre Sky Survey (LoTSS) is an ongoing sensitive, high-resolution 120-168MHz survey of the entire northern sky for which observations are now 20% complete. We present our first full-quality public data release. For this data release 424 square degrees, or 2% of the eventual coverage, in the region of the HETDEX Spring Field (right ascension 10h45m00s to 15h30m00s and declination 45equation00equation00equation to 57equation00equation00equation) were mapped using a fully automated direction-dependent calibration and imaging pipeline that we developed. A total of 325,694 sources are detected with a signal of at least five times the noise, and the source density is a factor of equation higher than the most sensitive existing very wide-area radio-continuum surveys. The median sensitivity is SequationJy beamequation and the point-source completeness is 90% at an integrated flux density of 0.45mJy. The resolution of the images is 6equation and the positional accuracy is within 0.2equation. This data release consists of a catalogue containing location, flux, and shape estimates together with 58 mosaic images that cover the catalogued area. In this paper we provide an overview of the data release with a focus on the processing of the LOFAR data and the characteristics of the resulting images. In two accompanying papers we provide the radio source associations and deblending and, where possible, the optical identifications of the radio sources together with the photometric redshifts and properties of the host galaxies. These data release papers are published together with a further equation20 articles that highlight the scientific potential of LoTSS.",18,[],1
1808.07065,astro-ph,"We present a detailed census of galaxies in and around PC217.9632.3, a spectroscopically confirmed Coma analog at z=3.78. Diverse galaxy types identified in the field include Lya emitters (LAEs), massive star-forming galaxies, and ultra-massive galaxies (log (Mstar/Msun)>= 11) which may have already halted their star formation. The sky distribution of the star-forming galaxies suggests the presence of a significant overdensity (deltag=8/-2), which is spatially offset from the previously confirmed members by 3-4 Mpc to the west. Candidate quiescent and post-starburst galaxies are also found in large excess (a factor of ~ 8-15 higher surface density than the field) although their redshifts are less certain. We estimate that the total enclosed mass traced by star-forming galaxy candidates is roughly comparable to that of PC217.9632.3 traced by the LAEs. We speculate that the true extent of PC217.9632.3 may be larger than previously known, a half of which is missed by our LAE selection. Alternatively, the newly discovered overdensity may belong to another Coma progenitor not associated with PC217.9632.3. Expectations from theory suggest that both scenarios are equally unlikely (<1%), particularly in the cosmic volume probed in our survey. If confirmed as a single structure, its total mass will be well in excess of Coma, making this a singularly large cosmic structure rarely seen even in large cosmological simulations. Finally, we find that the protocluster galaxies follow the same SFR-Mstar scaling relation as the field galaxies, suggesting that the environmental effect at z~4 is a subtle one at best for normal star-forming galaxies.",18,[],1
1811.11130,astro-ph,"We used extra-tidal RR Lyrae stars to study the dynamics of Galactic globular clusters and know how effects like dynamical friction and tidal disruption affect these clusters. The Gaia DR2 catalog for RR Lyrae stars (Clementini et al. 2018) is used along with the proper motions and tidal radii data for the globular clusters compiled from literature. A sample of 56 Galactic globular clusters is analyzed. Out of these 56 Galactic globular clusters, only 11 have extra-tidal RR Lyrae stars. However, only two clusters, namely, NGC 3201 and NGC 5024, have enough extra-tidal RR Lyrae stars to draw interesting conclusions. NGC 3201 has 13 extra-tidal RR Lyrae stars which are asymmetrically distributed around its center with more number of stars in its trailing zone than its leading part. We conclude that these asymmetrical tidal tails are due to the combined effect of tidal disruption and the stripped debris from the cluster. On the other hand, NGC 5024 has 5 extra-tidal RR Lyrae stars, four of them are concentrated in a region which is at a distance of about 3 times the tidal radius from its center. These may be the stars that are being ripped apart from the cluster due to tidal disruption. The presence of these extra-tidal RR Lyrae stars in the clusters can be an indication that more cluster stars are present outside their tidal radii which may be revealed by deep wide field CMDs of the clusters.",18,[],1
1801.00985,astro-ph,"CONTEXT:At low redshift, early-type galaxies often exhibit a rising flux with decreasing wavelength in the 1000-2500 \AA range, called ""UV upturn"". The origin of this phenomenon is debated, and its evolution with redshift is poorly constrained. The observed GALEX FUV-NUV color can be used to probe the UV upturn approximately to redshift 0.5. AIMS: We provide constraints on the existence of the UV upturn up to redshift equation 0.4 in the brightest cluster galaxies (BCG) located behind the Virgo cluster, using data from the GUViCS survey. METHODS:We estimate the GALEX far-UV (FUV) and near-UV (NUV) observed magnitudes for BCGs from the maxBCG catalog in the GUViCS fields. We increase the number of nonlocal galaxies identified as BCGs with GALEX photometry from a few tens of galaxies to 166 (64 when restricting this sample to relatively small error bars). We also estimate a central color within a 20 arcsec aperture. By using the equation-band luminosity from the maxBCG catalog, we can separate blue FUV-NUV due to recent star formation and candidate upturn cases. We use Lick indices to verify their similarity to redshift 0 upturn cases. RESULTS: We clearly detect a population of blue FUV-NUV BCGs in the redshift range 0.10-0.35, vastly improving the existing constraints at these epochs by increasing the number of galaxies studied, and by exploring a redshift range with no previous data (beyond 0.2), spanning one more Gyr in the past. These galaxies bring new constraints that can help distinguish between assumptions concerning the stellar populations causing the UV upturn phenomenon. The existence of a large number of UV upturns around redshift 0.25 favors the existence of a binary channel among the sources proposed in the literature.",18,[],1
1804.07704,astro-ph,"The debate in cosmology concerning LambdaCDM and MOND depends crucially on their respective ability of modelling across scales, and dealing with some of the specific problems that arise along the way. The main upshot of this article is to present three main problems facing multi-scale modelling in contemporary cosmology. The LambdaCDM model, which is the standard and by far most successful current cosmological model, faces what I call the downscaling problem when it comes to explain some recalcitrant evidence at the scale of individual galaxies, such as the mass-discrepancy acceleration relation (MDAR) and the baryonic Tully-Fisher relation (BTF). While the fastgrowing development of computer simulations has addressed these problems, nagging worries remain about some of the epistemic limits of these computer simulations in retrieving (as opposed to explaining) the data. The so-called upscaling problem affects MOND and its ability not just to explain but even simply retrieve large-scale structure and galaxy clusters. Recent attempts at extending MOND (EMOND) have had a limited empirical success, and are still far from providing a consistent explanation for possible formation mechanisms at the large-scale structure. Finally, the in between scales problem affects proposals designed to achieve the best of both worlds at the meso-scale. This is a fascinating area from a physical and a philosophical point of view, where the main challenge is the ability to have genuine predictive novelty.",18,[],1
1811.05796,astro-ph,"The gas metallicity of galaxies is often estimated using strong emission lines such as the optical lines of [OIII] and [OII]. The most common measure is ""R23"", defined as ([OII]equationequation3726, 3729  [OIII]equationequation4959,5007)/Hequation. Most calibrations for these strong-line metallicity indicators are for continuum selected galaxies. We report a new empirical calibration of R23 for extreme emission-line galaxies using a large sample of about 800 star-forming green pea galaxies with reliable Tequation-based gas-phase metallicity measurements. This sample is assembled from Sloan Digital Sky Survey (SDSS) Data Release 13 with the equivalent width of the line [OIII]equation5007 equation 300 \AA\ or the equivalent width of the line Hequation equation 100 \AA\ in the redshift range 0.011 equation z equation 0.411. For galaxies with strong emission lines and large ionization parameter (which manifests as log [OIII]equationequation4959,5007/[OII]equationequation3726,3729 equation 0.6), R23 monotonically increases with log(O/H) and the double-value degeneracy is broken. Our calibration provides metallicity estimates that are accurate to within equation 0.14 dex in this regime. Many previous R23 calibrations are found to have bias and large scatter for extreme emission-line galaxies. We give formulae and plots to directly convert R23 and [OIII]equationequation4959,5007/[OII]equationequation3726,3729 to log(O/H). Since green peas are best nearby analogs of high-redshift Lyman-equation emitting galaxies, the new calibration offers a good way to estimate the metallicities of both extreme emission-line galaxies and high-redshift Lyman-equation emitting galaxies. We also report on 15 galaxies with metallicities less than 1/12 solar, with the lowest metallicities being 12log(O/H) = 7.25 and 7.26.",18,[],1
1806.05867,astro-ph,"Kelvin-Helmholtz instability (KHI) is a basic physical process in fluids and magnetized plasmas, with applications successfully modelling e.g. exponentially growing instabilities observed at magnetospheric and heliospheric boundaries, in the solar or Earth's atmosphere and within astrophysical jets. Here, we report the discovery of the KHI in solar blowout jets and analyse the detailed evolution by employing high-resolution data from the Interface Region Imaging Spectrograph (IRIS) satellite launched in 2013. The particular jet we focus on is rooted in the surrounding penumbra of the main negative polarity sunspot of Active Region 12365, where the main body of the jet is a super-penumbral structure. At its maximum, the jet has a length of 90 Mm, a width of 19.7 Mm, and its density is about 40 times higher than its surroundings. During the evolution of the jet, a cavity appears near the base of the jet, and bi-directional flows originated from the top and bottom of the cavity start to develop, indicating that magnetic reconnection takes place around the cavity. Two upward flows pass along the left boundary of the jet successively. Next, KHI develops due to a strong velocity shear (~ 204 km sequation) between these two flows, and subsequently the smooth left boundary exhibits a sawtooth pattern, evidencing the onset of the instability.",18,[],1
1803.03270,astro-ph,"Given rapid photodissociation and photodegradation, the recently discovered organics in the Martian subsurface and atmosphere were probably delivered in geologically recent times. Possible parent bodies are C-type asteroids, comets, and interplanetary dust particles (IDPs). The dust infall rate was estimated, using different methods, to be between equation and equation kg/yr (Nesvorny et al., 2011, Borin et al., 2017, Crismani et al., 2017); assuming a carbon content of 10% (Flynn, 1996), this implies an IDP carbon flux of equation kg/yr. We calculate for the first time the carbon flux from impacts of asteroids and comets. To this end, we perform dynamical simulations of impact rates on Mars. We use the N-body integrator RMVS/Swifter to propagate the Sun and the eight planets from their current positions. We separately add comets and asteroids to the simulations as massless test particles, based on their current orbital elements, yielding Mars impact rates of equation comets/Myr and 3.3 asteroids/Myr. We estimate the global carbon flux on Mars from cometary impacts to be equation~kg/yr within an order of magnitude, while asteroids deliver equation~kg/yr. These values correspond to equation and equation, respectively, of the IDP-borne carbon flux estimated by Nesvorny et al. 2011, Borin et al. 2017 and Crismani et al. 2017. Unlike the spatially homogeneous IDP infall, impact ejecta are distributed locally, concentrated around the impact site. We find organics from asteroids and comets to dominate over IDP-borne organics at distances up to 150~km from the crater center. Our results may be important for the interpretation of in situ detections of organics on Mars.",18,[],1
1801.02317,astro-ph,"The spatial distribution of satellite galaxies encodes rich information of the structure and assembly history of galaxy clusters. In this paper, we select a redMaPPer cluster sample in SDSS Stripe 82 region with equation, equation and equation. Using the high-quality weak lensing data from CS82 Survey, we constrain the mass profile of this sample. Then we compare directly the mass density profile with the satellite number density profile. We find that the total mass and number density profiles have the same shape, both well fitted by an NFW profile. The scale radii agree with each other within 1equation error (equationMpc vs equationMpc ).",18,[],1
1811.10627,astro-ph,"Nuclear star clusters surrounding supermassive black holes (SMBHs) in galactic nuclei contain large numbers of stars, black holes (BHs) and neutron stars (NSs), a fraction of which are likely to form binaries. These binaries were suggested to form a triple system with the SMBH, which acts as a perturber and may enhance BH and NS mergers via the Lidov-Kozai mechanism. We follow-up previous studies, but for the first time perform an extensive statistical study of BH-BH, NS-NS and BH-NS binary mergers by means of direct high-precision regularized equation-body simulations, including Post-Newtonian (PN) terms up to order PN2.5. We consider different SMBH masses, slopes for the BH mass function, binary semi-major axis and eccentricity distributions, and different spatial distributions for the binaries. We find that the merger rates are a decreasing function of the SMBH mass and are in the ranges equation-equation, equation-equation and equation-equation for BH-BH, BH-NS and NS-NS binaries, respectively. However, the rate estimate from this channel remains highly uncertain and depends on the specific assumptions regarding the star-formation history in galactic nuclei and the supply rate of compact objects. We find that equation--equation of the mergers enter the LIGO band with eccentricities equation. We also compare our results to the secular approximation, and show that equation-body simulations generally predict a larger number of mergers. Finally, these events can also be observable via their electromagnetic counterparts, thus making these compact object mergers especially valuable for cosmological and astrophysical purposes.",18,[],1
